Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
15-033_R1_001	38.698857966852636	39.20511791296999	39.19333646084606	39.16888677284983	39.23215936802418	39.167188899136306	39.11513175560896	39.14726227655354	39.192833935864506	39.17820994803205	39.3887417588021	39.49703935657492	39.304188215676575	39.2615761261666	39.28471648962527	39.30747374866116	39.18734335005645	39.1175484548603	39.11649965791709	39.07584990755835	39.03809808798733	39.041002335642744	39.11640288137799	39.12713495099616	39.15589901068051	39.17977130519403	39.18448076268265	39.191577557482425	39.18610922591703	39.19865841526335	39.16705285554878	39.172143412314504	39.12735578041342	39.099576116717664	39.05467061592189	38.99282501645577	38.97358568028694	39.39214323260644
15-033_R2_001	38.380956797883634	38.98621995465559	39.013308203716974	39.025384516367026	39.16054118045909	39.186591582736185	39.112053917345754	39.077297420520885	39.117428619714126	39.06591465831758	39.148012737803974	39.219471009824105	38.91324537914953	38.89070121534903	38.8177047887725	38.8245720760018	38.856769216187566	38.827983244887356	38.83862348669701	38.82051974128815	38.8121228962092	38.79606233358193	38.77344176176673	38.78030805433275	38.75638673366274	38.73232948532423	38.69777243464375	38.637948335864266	38.59211677738551	38.57235547231436	38.56178247333711	38.55687824672943	38.56245731579706	38.559353502838924	38.58715351993557	38.6463914409926	38.72765427029795	39.2628901261345
15-091_R1_001	38.685451467969564	39.182909398677864	39.177713474471325	39.14259307636019	39.21250522775624	39.14804334463565	39.09853201371442	39.12477726218434	39.171853214081956	39.156896230808655	39.38485639516675	39.495205764771605	39.305445621466404	39.27889153889112	39.2874000482149	39.296098987957116	39.07858947785371	39.06485694705909	39.04233351068032	38.9688957269428	38.90878649447053	38.944009057972536	39.084921271477086	39.141709680893165	39.186544168218845	39.2052063283438	39.20438728765271	39.18854090066626	39.17131461540974	39.157751899741214	39.09624707703451	39.06014853098704	38.957550393531434	38.84224194565513	38.700253718064616	38.506030260841975	38.37390128918064	39.014353474210566
15-091_R2_001	38.33741216546248	38.91302063043439	38.938150213629605	38.92568780781722	39.06881630537044	39.11165833923739	39.032563791176656	38.95670657137951	39.00452548742006	38.9436553769914	39.06365669570781	39.175920217266146	38.84339984614562	38.82068219223008	38.762458247966975	38.78587941407362	38.81138220289716	38.76110642744625	38.788436892103654	38.771546017579965	38.75886486342133	38.738539402521624	38.71541179979373	38.72790507950595	38.70223006069665	38.67196624346796	38.62120407356256	38.53228227451696	38.45906447985255	38.42018060010666	38.398113925863164	38.38536385673791	38.391977523647284	38.393864105887744	38.424767507498395	38.487583367719466	38.57981237877856	39.16695635768672
15-092_R1_001	38.759455962968815	39.20609641387324	39.18986604234376	39.14750279462494	39.215942929012726	39.14554930610995	39.109210975466	39.135212347027334	39.180112910447654	39.15320147673269	39.38020124048521	39.48817376935059	39.30219462742328	39.27616015907758	39.30333592109788	39.311873096951324	39.20325292978157	39.16153571089709	39.14804012641274	39.121205883070026	39.11755683176191	39.12547231873123	39.17443315605442	39.170788421122225	39.181668134975766	39.20198270140526	39.19335136430233	39.1620568941198	39.125918038856746	39.086883398775676	38.99209175416189	38.90254256562246	38.741208709400986	38.573731998131635	38.34408359518143	38.05752226989663	37.88398055326641	38.589820272154746
15-092_R2_001	38.5324428179708	39.0645757899061	39.07646432091342	39.09389156222243	39.21151450662481	39.227983078311865	39.17586246784963	39.14960995530699	39.179419304508535	39.12778863758417	39.20212192340345	39.261020991934814	39.00166506801638	38.954549900795435	38.94649735038409	38.932753862627195	38.938405399735224	38.90444531118222	38.91335826417086	38.89351919019613	38.88127808838792	38.86400729816847	38.84033184565618	38.84174674235366	38.80702066555548	38.778360981229014	38.73681638111829	38.66975874818661	38.613401402222294	38.575871786850634	38.54425560419124	38.51570713688367	38.50029859976105	38.47310206544809	38.4825152378594	38.52795596263022	38.60417155509599	39.19086329114644
15-152_R1_001	38.67415842894376	39.16693241469677	39.154641282101984	39.121377928103904	39.17553253601427	39.10011429667668	39.03571061464963	39.0654899350783	39.103202853897386	39.09591536635935	39.342106687799266	39.45684512275255	39.24567727373634	39.22370461585536	39.26014810168431	39.25397001826775	39.12059757390091	39.156941447567114	39.160729394580805	39.09480956684324	39.012934097549035	39.02726687823555	39.165401535343776	39.185056157721704	39.183682299741115	39.17498294187936	39.16111469700847	39.17615020434774	39.162476703220264	39.16885226461204	39.13455677387681	39.131978100694994	39.079320588587606	39.038471611617624	38.97511593392219	38.88203792914971	38.83003656132014	39.29834459410918
15-152_R2_001	38.305240643691555	38.82230350342249	38.84386028555916	38.864063445788794	38.98254312568499	39.029803679751474	38.92696209700299	38.889834764816115	38.90615156106885	38.84702857942668	38.95261482793397	39.044242468762796	38.69901029702282	38.661647389335045	38.62286031689784	38.64355406082704	38.65833374112617	38.61464173622112	38.63226247728646	38.617341528262784	38.6058555255143	38.58857189682753	38.56750374885779	38.57138529069469	38.54667614039855	38.52025629821514	38.48003122134182	38.40693268498889	38.340422384333394	38.30900699031939	38.28974366483375	38.27671002636453	38.277976496924246	38.27441410242025	38.29831717305832	38.35925533174823	38.45642001614026	39.0993450909648
15-154_R1_001	38.67645738395759	39.17323580783185	39.16778148331865	39.13040008815785	39.198727646598044	39.12820475025275	39.06705752808474	39.090479182584794	39.13947077895424	39.12489586727865	39.35863299994471	39.468434345116314	39.2678796021096	39.23621925261954	39.267328487117176	39.2735234165397	39.07136188650137	38.99460989286636	38.971150467192714	38.95536072331453	38.94195622798474	38.97424580851906	39.069914900992025	39.060590682733505	39.09573468235937	39.13326279434674	39.16815967373459	39.16383943392979	39.15078705523584	39.14634872594455	39.10255149217202	39.09060236365478	39.02180451055891	38.96764324746304	38.89842597634278	38.798199788018714	38.7492933531224	39.24606041884408
