Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
15-033_R1_001	2.341483733105849e-05	0.14238562581016667	9.365934932423396e-05	0.03493919454109037	2.5543458906609262e-05	0.0	0.00012346005138194477	4.257243151101543e-06	0.0	0.0	0.05665539185485934	0.0002792762219533129	0.017941013520505148	0.0007383178854224911	0.0002146100181267967	0.00030532632317154386	0.0003722093048416735	0.0003211279389722673	0.0015738108336452558	0.00012523260465450233	0.0001286507608744665	0.024539952784331603	0.0004899836602805406	0.0004077919974463784	0.0	0.00010569896648786565	9.121853331442353e-05	0.00013428688904325393	0.0002741521230564251	0.0001223836241431915	0.04859865925959126	0.0007076830581661256	0.022130645189893345	0.00011015176984093384	2.8785087695423734e-05	0.00034703066750033784	7.893424248741374e-06	0.0
15-033_R2_001	0.011677642954168045	0.008121444414782198	0.03880458994086897	0.07634627074237596	0.00036905959646895727	0.003795127295481358	6.613206641929291e-05	0.0	0.0001258642554431704	0.00024191536554670376	0.0004445781497348595	0.00021078825197023437	0.0002663706673850479	0.00046713102166046414	0.0006482803511696227	9.952012973802898e-05	0.008329770393909626	0.00046913585943766765	0.0002888932519177448	0.00020818322873686394	0.0003823147900696017	0.00028967798646226513	0.022609826452580497	0.0007174214358989779	8.16547937015274e-06	2.026602285450278e-05	5.588255901607604e-05	0.00020359591719298028	0.018274817959585927	0.0003432296794225013	0.00019019266047785158	2.7469417038995537e-06	0.0004618923335129146	0.054770180013537284	0.01606099525660483	0.0009810136752051188	0.0004637053711365379	0.0
15-091_R1_001	1.7839317476633002e-05	0.14234883380479305	0.00011372564891353539	0.034973981912939	5.128803774531988e-05	0.0	0.00014271453981306402	6.689744053737375e-06	0.0	0.0	0.055889689688417364	0.0002956879267698299	0.017410370167751984	0.0007324188900609227	0.0002386531405263384	0.00030157293842196444	0.0003792234026703172	0.0003337421287722052	0.001621538695917083	0.00012316442886345003	0.0001080013659941365	0.024073626654430833	0.000493689406237296	0.0004227632218461033	4.464755370673211e-07	9.287868739552264e-05	9.0658395881858e-05	0.00012908496518913485	0.00028546227861914474	0.00012555359360813715	0.04828632612455777	0.0006790444898997452	0.021799170003300717	0.00011016898664116394	2.9818450769107525e-05	0.00032924703917148893	8.987843223013416e-06	0.0
15-091_R2_001	0.011276498515964135	0.007968547051067294	0.03877356605716805	0.07364990994314184	0.0004330246856882507	0.004107038256012274	6.473049425236736e-05	0.0	0.00010937221442641382	0.00023526186531722484	0.0004638274726083427	0.00020403452785682514	0.000257300747908949	0.0004718787753793084	0.0006968148615028838	8.226388531337804e-05	0.008269878455908904	0.0004648932901213156	0.00027714762635908005	0.00018912537348675948	0.0003953728150681759	0.0002869135703044851	0.0227297707082104	0.0006945571468948877	6.396363707438037e-06	2.1707492717990635e-05	5.247054049702316e-05	0.0001970089030279057	0.017789913173395327	0.000308597704377747	0.00019920625185185047	3.7269628109541505e-06	0.00043546199171429385	0.054034013019927794	0.015901131585206785	0.000981872390683373	0.00046687319079220037	0.0
15-092_R1_001	3.031923486217199e-05	0.14133614523350096	7.074488134506798e-05	0.034565949025200216	3.031923486217199e-05	0.0	0.00011521309247625358	6.063846972434398e-06	0.0	0.0	0.055788604915790956	0.0002910662666931052	0.01746648925146851	0.0007306352387793593	0.0002256366392365569	0.00028388773906041934	0.0003538797965373165	0.0003243852983534995	0.001577580678982715	0.00012055494206934533	0.00012906327814738604	0.024421822081976356	0.00046537728561454466	0.000417272693533281	4.0477887116466557e-07	7.975271218226281e-05	8.867309770939655e-05	0.00014497844537013138	0.00027502220247354887	0.000123561313341707	0.04866673168747221	0.0006984567846646909	0.021936041431425652	0.00010644434236391228	2.896858791169795e-05	0.00036118652336183563	6.994705711909792e-06	0.0
15-092_R2_001	0.011476603286334354	0.008043535107785191	0.03820072269625447	0.07486394874212746	0.00040865042549612893	0.003918593436564365	5.2598569618313624e-05	0.0	0.00012745038022899072	0.00022900608003050395	0.0004450648198472691	0.00021446323810978075	0.0002655898455933108	0.0004722442071836266	0.0006883134898712158	8.105600509148433e-05	0.008478615656076435	0.0004617739731317504	0.00029206628700703273	0.0001928641179640927	0.00038708721747211686	0.0002661349928234038	0.022414824316282476	0.0007389240244676613	6.320842927723256e-06	1.2023539393424204e-05	6.470823225349879e-05	0.0002123618395085653	0.0182545982983955	0.0003091089196175922	0.0001940770729318392	1.608308573556869e-06	0.00043613545668566355	0.053117990896388634	0.015889514459542516	0.0010139897020495555	0.0005203286664229663	0.0
15-152_R1_001	1.8235921397586427e-05	0.1391461589040503	9.117960698793213e-05	0.03464521133518128	3.3432522562241784e-05	0.0	8.510096652206999e-05	3.0393202329310713e-06	0.0	0.0	0.05444820624486697	0.00028144237258619017	0.017702165213294523	0.0007119403325178425	0.0002152366053745979	0.0002912573765795043	0.0003478323900305399	0.00031319294890165816	0.001541746068109634	0.00011252234541722763	0.00013442899574800477	0.023722941447641446	0.0004562870996394018	0.00042530023869565204	0.0	8.702508342845235e-05	8.460059599111372e-05	0.0001387862482745004	0.0002818708303968237	0.00010594418544913481	0.04791352259548258	0.0006182113503567381	0.02143878826611395	0.00011274002022750974	3.378174131646328e-05	0.0003514864828843277	5.3752898356279365e-06	0.0
15-152_R2_001	0.011286273369986211	0.0078084201081070285	0.03774780313572021	0.07188375516059216	0.0003776303016401215	0.004032117091705813	4.5681084875821146e-05	0.0	0.00012790703765229921	0.00022231461306232957	0.0004507200374414353	0.00020228052279961653	0.00023004854842050864	0.0004604541094915537	0.0006988780667253712	7.149686359147616e-05	0.00834963003651166	0.00047324069074113393	0.0002666690006320484	0.00016704802874973674	0.0003771586523932771	0.0002837365639476367	0.022051764727253245	0.000677824531883276	6.174392098991015e-06	2.1738177465487256e-05	6.824989090192326e-05	0.0002057449276183647	0.018076101524684755	0.000293289017013709	0.00017484034798615134	4.124942160576643e-06	0.0003918439960922454	0.05252135248139867	0.01565102175539984	0.0009906031276452707	0.0004619906610286368	0.0
15-154_R1_001	2.1618876077477414e-05	0.1418610994680361	7.27180377151513e-05	0.03541368436727868	3.9307047413595295e-05	0.0	9.433691379262872e-05	3.9307047413595295e-06	0.0	0.0	0.055748792276228074	0.0002708268692580577	0.017964619994097254	0.0007182669202849994	0.00021624129553101033	0.00029292867235977145	0.00035508371706164993	0.00032954982734597466	0.0015688212812522107	0.0001250747316605212	0.00012075834494150786	0.024468122808521304	0.0004591238911356431	0.0004111682649426338	0.0	8.736822250016424e-05	8.304976332765775e-05	0.00013187390827840585	0.00027480942802799547	0.00012206892190102438	0.048728299914647694	0.0006488209214153694	0.021764916353557897	0.00011766273820791737	3.307574250588656e-05	0.00032613079437260946	4.819153531191158e-06	0.0
