Sample	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
15-033_R1_001	1369.0	4633.0	2769.0	2668.0	3101.0	3410.0	3349.0	3427.0	3612.0	4067.0	4282.0	4445.0	4882.0	4977.0	5204.0	5697.0	6027.0	6401.0	7039.0	8024.0	11138.0	20772.0	35565.0	882302.0	1222042.0	15913166.0	28804391.0
15-033_R2_001	14539.0	18537.0	8412.0	6990.0	6908.0	7492.0	9184.0	12003.0	16145.0	21785.0	33668.0	50487.0	84579.0	131299.0	189098.0	255262.0	357048.0	448182.0	571012.0	656987.0	761903.0	876213.0	993777.0	1062615.0	1156609.0	15062754.0	24062410.0
15-091_R1_001	1418.0	4506.0	2840.0	3350.0	2704.0	3600.0	3303.0	3491.0	3658.0	4151.0	4372.0	4852.0	5086.0	5506.0	5842.0	6627.0	7054.0	7360.0	8589.0	11229.0	18144.0	41144.0	68879.0	1107152.0	1486196.0	16129772.0	25893940.0
15-091_R2_001	17352.0	21786.0	11244.0	11207.0	14257.0	17155.0	25652.0	36263.0	53157.0	75991.0	119356.0	177842.0	290317.0	415078.0	557421.0	692132.0	886299.0	1002439.0	1152378.0	1175879.0	1239354.0	1290596.0	1306647.0	1285465.0	1274918.0	12473627.0	19177329.0
15-092_R1_001	2030.0	6173.0	3757.0	3853.0	4056.0	4554.0	4409.0	4717.0	4852.0	5084.0	5506.0	5839.0	6389.0	6714.0	7430.0	8126.0	8611.0	9126.0	10740.0	13719.0	38268.0	163409.0	260024.0	1685286.0	2223777.0	17589074.0	27388021.0
15-092_R2_001	19141.0	24765.0	14302.0	15544.0	22748.0	28915.0	46477.0	66605.0	105143.0	150318.0	244436.0	359437.0	571773.0	791743.0	1041539.0	1266712.0	1516475.0	1622912.0	1753885.0	1762772.0	1770212.0	1809599.0	1743479.0	1653350.0	1602733.0	11841537.0	17584450.0
15-152_R1_001	1272.0	3970.0	2028.0	2022.0	2429.0	2354.0	2302.0	2388.0	2487.0	2649.0	2935.0	3078.0	3257.0	3369.0	3689.0	3931.0	4231.0	4355.0	4767.0	5374.0	6593.0	8870.0	13230.0	817315.0	1053085.0	10826195.0	20113919.0
15-152_R2_001	38016.0	41747.0	14211.0	10002.0	8959.0	8751.0	10296.0	12509.0	17672.0	24246.0	38519.0	59392.0	101216.0	163152.0	230323.0	306075.0	423156.0	523097.0	659575.0	736445.0	824414.0	902120.0	989387.0	1028448.0	1044019.0	9706316.0	14914285.0
15-154_R1_001	1865.0	5772.0	3370.0	3471.0	3853.0	4359.0	3756.0	3837.0	4064.0	4417.0	4751.0	5049.0	5376.0	5689.0	6261.0	6686.0	7039.0	7638.0	8348.0	10172.0	22356.0	60844.0	109832.0	1277065.0	1735049.0	17723397.0	29847145.0
