Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
15-033_R1_001 - illumina_universal_adapter	0.016841638131989016	0.017171574167183443	0.017633484616455638	0.0182529129147884	0.01905114525800072	0.01963651564302309	0.020270844278429147	0.02100947527334828	0.021294710297322817	0.02220788809795771	0.022856052760646114	0.02341907264005854	0.02399592854675331	0.02478990365080183	0.2119253655739164	0.21294391004385532	0.21333983328608863	0.2137996151157789	0.214877760934011	0.2180685616872784	0.2198715024731473	0.22111355199918567	0.2225514345267588	0.22404146823408846	0.22565815480654117	0.22754198313652224	0.2296674097890489	0.2317800647240842	0.23421307690619533	0.2370696843851045	0.2405286912056912	0.2443932000566298	0.2488994877115111	0.2544200625971675	0.2612316452592459	0.26957902694966496	0.2791386574919757	0.29145165746347346	0.3040573426274824	0.3199709026217633	0.3399469330880993	0.3645857047485863	0.3937116064877174	0.4285996814350506	0.47267274987828023	0.5299464526586597	0.6010242534276575	0.6852335083973936	0.7877286698854375	0.9101540965188066	1.0507164262997506	1.2127171481997956	1.3953782517617572	1.6003387740636983	1.8325850064762186	2.10766225780593	2.4176275840829744	2.7548254049810508	3.1190205080363587	3.5238690521765745	3.976128340264438	4.4655458760837305	4.980999622319027	5.526463711729734	6.088236220067165	6.692448081318718	7.350230911587935	8.054032368598238	8.780173688120577	9.528963519994326	10.335378276879467	11.170250548955025	12.056582199423003	12.918826390702208
15-033_R2_001 - illumina_universal_adapter	0.016924654295683097	0.01726736204836892	0.017731401117223017	0.01834231493722818	0.0191469331391862	0.019740818002536166	0.02038791835543362	0.021120163491607055	0.02140539851558159	0.022329219414125984	0.02297419114744154	0.02353401809748111	0.024102359525848285	0.024872919814495912	0.1977987817186402	0.1987800753458959	0.1991759985881292	0.1996357804178195	0.2006670966052498	0.2033555431371889	0.20492646438863077	0.20609826946846643	0.2074786792673283	0.20895168401800274	0.21058114230794683	0.2124298484148266	0.21458614005129079	0.21673817444859123	0.21909881356491778	0.22189475538574283	0.22529628947761823	0.22905862458862564	0.2334638028133667	0.2388790110297191	0.245554362038556	0.2537601905267787	0.26313037392630034	0.2732551529676054	0.2857959152343664	0.3016232661355803	0.32154288818299603	0.3461678238162007	0.37516813699999974	0.4099646813053113	0.4539983702862757	0.5111464845113232	0.5820188734906677	0.6659971732357677	0.7683028875810225	0.8905048091582921	1.0308723702474922	1.1926187221075002	1.3745858956857626	1.5785874748660582	1.810183413996308	2.084338973047057	2.3932708545170893	2.729640642397807	3.0935377387116483	3.4978519993368073	3.9497174928020193	4.438699725916814	4.952899715218372	5.497464462855727	6.058064101803531	6.660318697349526	7.314260433583206	8.013886603283613	8.735814320343582	9.479081448712092	10.27976276875339	11.109602984137336	11.992925830826298	12.853092489393568
15-091_R1_001 - illumina_universal_adapter	0.023509971646434556	0.02417448568898767	0.026498054925029102	0.02912043248892999	0.03188552447807718	0.03366053514207812	0.03564515761815957	0.037395639240321306	0.03854627429386965	0.040911096918458845	0.04301947956018358	0.0447365124889282	0.04610233413679325	0.04732321144651751	0.06970484716834846	0.070649215279158	0.07155233000141978	0.07253460663143538	0.07391380775666727	0.07614483560758806	0.07882965073253419	0.08185006774809861	0.08527521395400997	0.08947413993430364	0.09531651171782432	0.10277557034983834	0.11145550629157659	0.12042756082249088	0.13117462601740612	0.14422073140652358	0.1611379655804471	0.1807801533114173	0.20244933186346395	0.22959740639723208	0.2624696673311138	0.30073831746962154	0.3457535690703589	0.39646513316002896	0.45604952065680926	0.5304684036840748	0.6203428129829365	0.7276874748535511	0.8549229597428696	1.0016768721975151	1.1800119260201423	1.4051138280221158	1.6784888843636523	1.9887868384118819	2.345714500996448	2.751904284289276	3.209887139425594	3.72153173341097	4.272515335724202	4.875674439942324	5.522414961770039	6.2631184381886325	7.071437333393452	7.911761053416203	8.777360836097813	9.695752691599635	10.679049506764452	11.703121394161165	12.722716731422222	13.745299037005427	14.76721236872029	15.8203166070466	16.926745867374905	18.068862653666365	19.19088123503993	20.28460333673908	21.413737570158915	22.54964627895216	23.709553310315727	24.8046780272255
15-091_R2_001 - illumina_universal_adapter	0.02368836467799244	0.024346188981862135	0.026663068479220144	0.02927206656575419	0.03203492864200691	0.03381885895758574	0.03579902160787825	0.037556192968723395	0.03872020749963859	0.04112962838211725	0.04323466615450027	0.04494723925745595	0.046297451515059686	0.0475016044780754	0.06864563854347353	0.06958554682849412	0.07047974189917801	0.07144863905182676	0.0728356448721893	0.07505329324574325	0.07772695880621702	0.08073845617020353	0.0841691771583511	0.08837925270311714	0.09423723387689914	0.10167956816220458	0.11038737801512376	0.1193181791574903	0.1299548636641291	0.14292180714549274	0.1596829474168031	0.17915454681134607	0.20056282555473934	0.22743996567182895	0.26020965061256485	0.2986723031728918	0.34365968086244825	0.3940713216678116	0.45370142237892863	0.5281504092302696	0.6178977134941461	0.7249680960787406	0.85206198149926	0.9985772932741969	1.1766882408509294	1.4014790700041238	1.6744973402825447	1.9841419298526934	2.3404541364783844	2.745873484866172	3.2027960164211677	3.7136010482017747	4.2626669254257585	4.864011995504228	5.508654169298243	6.246842303971869	7.053438591465708	7.892416559056645	8.758412151277025	9.67664902783268	10.66005733864222	11.68402553508934	12.701891574900735	13.723892988174928	14.744179598433272	15.794621320763582	16.89607787533721	18.032693466518005	19.148870791064496	20.236146214585723	21.358339844121506	22.48889899188091	23.646483568964882	24.740578066117408
15-092_R1_001 - illumina_universal_adapter	0.00846512643812402	0.008754169676101988	0.010294386091061515	0.012924073172245696	0.015947910123399835	0.01766599930019196	0.01950132279728284	0.021265901445917574	0.022379627488755764	0.024658622249735904	0.027422724542986762	0.029973581650176953	0.03136725516476303	0.03281853519880626	0.0631842454375687	0.06436164184401744	0.06534499523755787	0.06654058317646674	0.06839308756532554	0.07169282942545865	0.07517448661019328	0.07914630453065977	0.08380839004391982	0.08997329826652686	0.09879922343177722	0.11020026108083131	0.12350130323127904	0.13718942076685112	0.15453302568622151	0.17681361038713866	0.20610399892936768	0.24003019632685874	0.2770246988659621	0.324116512561142	0.3826012787798381	0.45352804256058593	0.5380469130111439	0.6325448496567874	0.7441539438625883	0.8827158146894887	1.0545378706977	1.2582628214375569	1.4979999319636685	1.7725414866488198	2.1045490817348993	2.513149092322371	3.00351296683338	3.558692260859218	4.182273738216612	4.875275114082637	5.655546324363472	6.526799452321681	7.466444657204523	8.475264174907785	9.528761085692487	10.696564490690553	11.940539884662046	13.205671020244003	14.485025912928412	15.803859462973431	17.173955740850463	18.57787513077438	19.985935115614367	21.384982206761038	22.748693256744556	24.136835534822062	25.55721219777826	27.02242795632666	28.45831694326791	29.828052422417812	31.214649430876896	32.58288006603607	33.932783742882336	35.218755300178785
15-092_R2_001 - illumina_universal_adapter	0.008503530784428785	0.008800659147944598	0.01037523734643997	0.013041307492544453	0.01604695291123844	0.017754935681108256	0.019600365585121446	0.02136696551514064	0.02249484052767006	0.02478798425834143	0.027579373850282515	0.030160550178239626	0.03154310664521117	0.03298326963163986	0.0615884437845365	0.06276887211306191	0.06375525742867903	0.06497813266627814	0.06683569025859809	0.07009298520965751	0.07356049342470092	0.07758385402047117	0.08231264181941844	0.08854223104632823	0.09744496490418814	0.10892887509000512	0.12220161930107042	0.135913992213256	0.15321616086424494	0.17553818183354356	0.20477298513769987	0.23864662921919497	0.27552086551592286	0.3223620403194296	0.3808296256463578	0.4518746343880966	0.5363722813841176	0.6306023982463201	0.7419456939500644	0.8805126179804258	1.052224514153184	1.255368346495008	1.4945647642507764	1.7684867961915907	2.0994736441785165	2.507307589121278	2.9967396529140498	3.550643518386293	4.172540257709738	4.863628490745372	5.641441822862701	6.51020271087387	7.446016576892465	8.450560073826898	9.499543463280098	10.662766644660977	11.902427613517336	13.164129645230553	14.44224650306698	15.758569621632498	17.127079193622727	18.529241079382857	19.934172120639694	21.33016303433306	22.689885085504347	24.07321570324614	25.48507064388545	26.941889999562797	28.368826731252266	29.728318356345724	31.105134384185398	32.46586000156407	33.81201015887939	35.0952024542722
15-152_R1_001 - illumina_universal_adapter	0.023378429204800603	0.023876877253368893	0.024487780044601982	0.025202019626391913	0.025986163507676175	0.0265058867778297	0.027235322946466224	0.02782495051611408	0.028220061774125532	0.02922759548205473	0.03002845560887025	0.03078980460988462	0.03152228009589046	0.032235000018995735	0.10000113974401349	0.10067434854131763	0.10108921536222965	0.10153903433288883	0.10242499534604528	0.10423794815684398	0.10554637428433575	0.10682592689681897	0.10831671206646987	0.10995794344590205	0.11195933393359851	0.1145032425717184	0.11748025393496621	0.12052413028033904	0.12416827180615234	0.12868469741696015	0.13439557475391029	0.14071887454077814	0.14789926182579394	0.1569670651971567	0.16800282656515347	0.1815931341820627	0.19784284449712594	0.21775645190090304	0.23960762412762093	0.26697059840359855	0.30186956009680227	0.34446255371043666	0.39664459362427196	0.4580220882389815	0.5352450639586349	0.6350030583131029	0.7599387577550083	0.9091540440017172	1.0945159317217352	1.314665846050977	1.5602396501745708	1.843967524893909	2.160272322836291	2.513629438828039	2.9093212064570295	3.374874723137183	3.901624895048572	4.469807041338516	5.078278378676149	5.75106471086594	6.500780724649244	7.307108583412166	8.143040913010937	9.014811353370032	9.908205017153147	10.845761481971149	11.859118521979962	12.909854606655344	13.974045749324702	15.063235277356705	16.212363183229048	17.395324770056646	18.646614770322586	19.841425135914474
15-152_R2_001 - illumina_universal_adapter	0.02343921555218698	0.02394374223549391	0.02457592024831223	0.025281041877994202	0.026046949855062552	0.02656059449047744	0.027283952024375325	0.027885736863500456	0.02828084812151191	0.029297499781549066	0.030110517177841856	0.03086730720280225	0.03158610576064616	0.03228210943822017	0.09425379059863154	0.09492092076119704	0.09536162177974827	0.09580840143303815	0.09666548893118605	0.0980833304839733	0.09926562494063834	0.10050566642732042	0.10191439002799971	0.10351611028163074	0.10547950930221073	0.10796871022768287	0.11083174718958122	0.1137236576664881	0.11722799059331274	0.12158789135960063	0.12712248828913025	0.1332482324469924	0.1401626794621928	0.14885056816239073	0.1595033755418533	0.17282622323026248	0.1885820444728114	0.20648210411941478	0.22804758051341667	0.2552418726753971	0.2899356804461718	0.332350873993701	0.3842988864700988	0.44546818784500997	0.5221911958574104	0.621415790013563	0.7459563781974569	0.8945182112097623	1.0793375807793568	1.2986015340954422	1.542947454001831	1.8253304307852456	2.139566973257806	2.4908801483186878	2.8841298244414304	3.346675936584643	3.870970340061622	4.4368228495879825	5.043356622102676	5.714054943259744	6.461453477548943	7.26539243285958	8.097638070489369	8.966484687539179	9.856427206449432	10.789836522716998	11.79630191059088	12.838970127309405	13.894920160931854	14.974585987987098	16.11430416728403	17.287804359140935	18.533450347052053	19.72404669911138
15-154_R1_001 - illumina_universal_adapter	0.021441977929109794	0.021931350294311293	0.02311252616373338	0.02468087615341529	0.026392696756188397	0.027402887100419604	0.028513310338728223	0.029786857698770673	0.03055924058842605	0.032693611627015715	0.03401334473236835	0.03518567652290125	0.03618309208651475	0.037040967738765564	0.04871613454792017	0.0493312893684345	0.0498521073474642	0.050367029273901125	0.05118559790886668	0.05237954855890648	0.053700264339691245	0.055144797224924574	0.05676817703880585	0.05872173579788332	0.061343513850810216	0.06450183268968093	0.06826744494560891	0.07227676070870553	0.0770987490541749	0.0830282126116565	0.09036781541424682	0.09893183180527304	0.10851881332114816	0.12028929964721952	0.13489480459499031	0.15225573145445792	0.17674695124947182	0.20322808879455206	0.2301828758979197	0.2650619576859959	0.307748395782357	0.35963955465149416	0.4210665959140355	0.4932106954394033	0.5840678832188516	0.7004864243389051	0.8454683922447255	1.0180271808024528	1.219059972681623	1.441600581743856	1.7124436189970815	2.023244204671639	2.3591275807513536	2.7266020066232324	3.1359511806845317	3.620317797234751	4.156624706425715	4.7271965252596715	5.340543222978882	6.004381749751874	6.73526330788204	7.512745300354746	8.320655837583406	9.152440474435698	10.005877381759579	10.907263936794315	11.881096272712085	12.908641647750164	13.899602016449986	14.915120426874207	15.99120800290872	17.091908650491828	18.194078397845978	19.26657724320234
