Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150
25-060_R2_001 - Adapter 1	0.7433745450255375	0.7994530514017765	1.1748223981667905	2.072623294824972	5.867593931948856	20.54073110275999	81.36684790509696	311.19097464526635	1223.9302325581396	4966.461824953445	19431.268656716416	79207.05882352941	319812.5	333116.25	354505.0	323283.75	333033.75	330383.75	365965.0	332125.0	294746.25	298728.75	312375.0	334376.25	301663.75	308412.5	337128.75	271765.0	283662.5	272211.25	263578.75	271623.75	317966.25	246603.75	270393.75	480687.5	151665.0	362337.5	172270.0	274121.25	163263.75	210513.75	241778.75	200892.5	318392.5	183176.25	165792.5	257701.25	160102.5	173496.25	180528.75	209855.0	128087.5	179580.0	172780.0	147817.5	199853.75	240798.75	126482.5	143555.0	112081.25	163042.5	87745.0	169755.0	80622.5	110313.75	126046.25	89800.0	64237.5	144475.0	27830.0	74045.0	85577.5	90660.0	91328.75	26992.5	53436.25	63072.5	60547.5	57583.75	54291.25	50378.75	45593.75	41070.0	39316.25	38350.0	38847.5	36271.25	33617.5	29947.5	28157.5	24707.5	20966.25	18977.5	15976.25	14701.25	13685.0	13210.0	12066.25	10567.5	9002.5	7886.25	7043.75	5677.5	4980.0	4492.5	4376.25	3761.25	3341.25	3258.75	2678.75	2193.75	1822.5	1870.0	1341.25	1345.0	1075.0	1267.5	1076.25	1008.75	1161.25	760.0	936.25	461.25	390.0	471.25	421.25	515.0	491.25	1732.5	32418.75	807.5	570.0	2345.0	875.0	541.25	803.75	1806.25	611.25	708.75	1805.0	737.5	1106.25	1330.0	1148.75	1823.75	1428.75	1212.5	2253.75	106298.75
25-109_R1_001 - Adapter 1	0.6967323028360103	0.7673032633195052	1.32010332833914	2.2685675136427004	7.2587136232883545	25.942232829103183	103.79056261343013	400.2700348432056	1571.6782810685252	6379.186046511628	25243.7037037037	102259.25925925926	399137.1428571429	401421.4285714286	428835.7142857143	408155.7142857143	409620.0	403325.7142857143	404744.28571428574	401598.5714285715	389445.7142857143	381640.0	392445.7142857143	385847.1428571429	396028.5714285715	381841.4285714286	379747.1428571429	367317.1428571429	355530.0	342118.5714285715	348080.0	345972.85714285716	331382.85714285716	331181.4285714286	330087.1428571429	328845.7142857143	324857.1428571429	320018.5714285714	301404.28571428574	295078.5714285714	288105.7142857143	273441.4285714286	269224.28571428574	356752.85714285716	264904.28571428574	379488.5714285715	112894.28571428572	1184000.0	419352.85714285716	97324.28571428572	74680.0	170611.42857142858	30048.57142857143	147718.57142857145	18771.428571428572	43835.71428571429	24221.428571428572	58265.71428571429	175717.14285714287	24137.14285714286	62444.28571428572	8140.000000000001	8964.285714285716	43467.14285714286	112122.85714285714	18464.285714285714	4808.571428571428	22041.428571428572	33804.28571428572	35542.857142857145	28434.285714285717	13720.0	9495.714285714286	24072.857142857145	26770.0	25651.428571428572	23731.428571428572	22420.0	20375.714285714286	18101.428571428572	16505.714285714286	14555.714285714286	13017.142857142859	11551.428571428572	11068.57142857143	10831.428571428572	9942.857142857143	9117.142857142857	8254.285714285716	7617.142857142858	6970.0	6215.714285714286	5314.285714285715	4675.714285714286	4257.142857142858	4085.714285714286	3742.857142857143	3700.0000000000005	3270.0	3064.2857142857147	2771.4285714285716	2204.285714285714	2071.4285714285716	1830.0000000000002	1701.4285714285716	1691.4285714285716	1667.1428571428573	1518.5714285714287	1417.1428571428573	1222.857142857143	1138.5714285714287	964.2857142857143	848.5714285714287	830.0	772.8571428571429	664.2857142857143	540.0	575.7142857142858	532.8571428571429	627.1428571428572	582.8571428571429	434.28571428571433	380.0	288.5714285714286	240.00000000000003	218.57142857142858	251.42857142857144	268.5714285714286	314.2857142857143	661.4285714285714	21277.14285714286	394.28571428571433	292.8571428571429	558.5714285714286	387.14285714285717	340.0	405.7142857142857	808.5714285714287	507.14285714285717	512.8571428571429	1104.2857142857144	594.2857142857143	1020.0000000000001	887.1428571428572	867.1428571428572	1250.0	1667.1428571428573	1905.7142857142858	16390.0	941902.8571428572
25-109_R2_001 - Adapter 1	0.736715569191165	0.8232373357079739	1.2978173242417932	2.4264269680254356	7.3320115062476745	26.13306594314026	104.0950998185118	400.8855981416957	1561.939605110337	6396.930232558139	25158.055555555555	104868.14814814815	388985.7142857143	403397.1428571429	435975.7142857143	394305.7142857143	410067.1428571429	405408.5714285715	436567.1428571429	413344.28571428574	357844.28571428574	364381.4285714286	389904.28571428574	397325.7142857143	387048.5714285715	382742.85714285716	423801.4285714286	345751.4285714286	346594.28571428574	340444.28571428574	334647.1428571429	337335.7142857143	349220.0	354941.4285714286	295487.1428571429	338511.4285714286	308204.28571428574	330022.85714285716	363407.1428571429	233211.42857142858	269840.0	256685.7142857143	272614.28571428574	242025.7142857143	288245.7142857143	223875.7142857143	217022.85714285716	240052.85714285716	204907.14285714287	185144.28571428574	181897.14285714287	185071.42857142858	152484.2857142857	159197.14285714287	157794.2857142857	137200.0	141428.57142857145	148638.57142857145	117451.42857142858	112580.0	97052.85714285714	98034.28571428572	78285.71428571429	92257.14285714287	66104.28571428572	69421.42857142858	67750.0	56335.71428571429	47968.571428571435	60798.571428571435	28958.57142857143	36147.14285714286	36081.42857142857	36111.42857142857	36964.28571428572	10522.857142857143	22272.857142857145	22505.714285714286	20405.714285714286	18068.57142857143	16478.57142857143	14520.000000000002	12987.142857142859	11684.285714285716	10850.0	10600.0	10008.57142857143	9037.142857142857	8297.142857142857	7595.714285714286	6868.571428571429	6118.571428571429	5238.571428571429	4617.142857142858	4140.0	3991.4285714285716	3698.571428571429	3648.571428571429	3255.714285714286	3020.0	2732.857142857143	2191.4285714285716	2021.4285714285716	1825.7142857142858	1658.5714285714287	1635.7142857142858	1678.5714285714287	1501.4285714285716	1397.1428571428573	1255.7142857142858	1095.7142857142858	964.2857142857143	858.5714285714287	874.2857142857143	731.4285714285714	650.0	525.7142857142858	550.0	534.2857142857143	605.7142857142858	592.8571428571429	417.14285714285717	338.5714285714286	228.57142857142858	198.57142857142858	188.57142857142858	202.85714285714286	220.0	220.0	577.1428571428572	20567.14285714286	290.0	174.2857142857143	457.14285714285717	284.2857142857143	202.85714285714286	297.14285714285717	674.2857142857143	305.7142857142857	351.42857142857144	914.2857142857143	374.28571428571433	778.5714285714287	590.0	531.4285714285714	832.8571428571429	840.0	835.7142857142858	608.5714285714286	19792.857142857145
25-110_R1_001 - Adapter 1	0.8844854892668097	0.8923489196933825	1.5293943134153394	1.9466797976142243	5.353641093077712	17.69918445974784	69.99677017487195	259.5496493170912	1008.169741697417	4007.7581120943955	15656.823529411764	63335.71428571428	265912.0	265654.0	287580.0	258998.0	261982.0	251710.0	254014.0	245002.0	225548.0	220424.0	224876.0	216474.0	218370.0	207030.0	200082.0	190708.0	180338.0	170330.0	168488.0	165300.0	160452.0	153586.0	152770.0	149432.0	142386.0	142012.0	132196.0	124566.0	118674.0	108334.0	109044.0	141544.0	98458.0	132970.0	30336.0	160458.0	94028.0	43870.0	60672.0	77782.0	35460.0	64888.0	30712.0	44108.0	35608.0	34650.0	60846.0	30650.0	44276.0	9948.0	13048.0	19504.0	46762.0	6094.0	3982.0	13576.0	12358.0	12530.0	9538.0	3802.0	3830.0	6852.0	6994.0	6598.0	6084.0	5804.0	5538.0	4814.0	4330.0	3972.0	3566.0	3050.0	3336.0	4062.0	2516.0	2456.0	1962.0	2018.0	1934.0	1888.0	1438.0	1410.0	1254.0	1016.0	1004.0	968.0	924.0	818.0	732.0	716.0	708.0	630.0	606.0	578.0	548.0	538.0	440.0	448.0	430.0	410.0	400.0	352.0	306.0	312.0	314.0	256.0	298.0	316.0	396.0	274.0	176.0	162.0	178.0	162.0	200.0	180.0	248.0	768.0	25032.0	376.0	216.0	468.0	248.0	214.0	296.0	358.0	272.0	338.0	606.0	376.0	528.0	684.0	706.0	976.0	1048.0	1392.0	14696.0	701396.0
25-110_R2_001 - Adapter 1	0.9365892836145924	0.9431958900666547	1.27657791261191	2.083321918252642	5.3584858866549006	17.920776089790174	70.31560005536842	260.3119232189	998.3173431734317	4026.3716814159293	15557.764705882353	65141.904761904756	257780.0	267036.0	293388.0	249516.0	262302.0	252466.0	275988.0	246114.0	209590.0	212376.0	223290.0	230796.0	207100.0	206388.0	222124.0	174436.0	182290.0	171858.0	157400.0	162950.0	179384.0	142988.0	152406.0	250070.0	82988.0	186228.0	89780.0	137746.0	80478.0	98496.0	110046.0	88964.0	136694.0	75854.0	67356.0	108524.0	60954.0	62368.0	61828.0	69990.0	41058.0	54920.0	52150.0	41428.0	53564.0	59970.0	31774.0	32270.0	24526.0	33528.0	16844.0	30248.0	13962.0	17548.0	19122.0	13252.0	9082.0	18458.0	3696.0	8904.0	9960.0	9592.0	8940.0	2414.0	4924.0	5624.0	5500.0	4708.0	4240.0	3848.0	3380.0	3030.0	2814.0	2678.0	2428.0	2332.0	1940.0	1958.0	1900.0	1792.0	1354.0	1288.0	1206.0	978.0	952.0	946.0	912.0	842.0	694.0	700.0	630.0	638.0	590.0	550.0	570.0	498.0	470.0	402.0	418.0	420.0	356.0	344.0	292.0	290.0	278.0	262.0	280.0	316.0	346.0	260.0	170.0	144.0	150.0	136.0	146.0	184.0	230.0	822.0	23608.0	302.0	154.0	402.0	182.0	140.0	198.0	274.0	174.0	228.0	474.0	266.0	386.0	492.0	452.0	704.0	608.0	628.0	564.0	21308.0
25-112_R1_001 - Adapter 1	0.9216269732441507	0.9537694505288001	1.3675644038475034	1.7190114719230596	4.010361022322422	12.341618698761556	48.00174428745857	181.36059168294724	694.6763392857143	2754.263392857143	10717.142857142859	42000.357142857145	165851.42857142858	162764.2857142857	170397.14285714287	158798.57142857145	155591.42857142858	150842.85714285716	149610.0	143424.2857142857	135632.85714285716	131008.57142857143	130317.14285714287	126390.00000000001	126127.14285714287	120140.00000000001	114272.85714285714	110568.57142857143	104120.0	97321.42857142858	95162.85714285714	93001.42857142858	89782.85714285714	87568.57142857143	84471.42857142858	80910.0	77884.28571428572	76914.28571428572	72102.85714285714	69220.0	64568.571428571435	60410.00000000001	59360.00000000001	79094.28571428572	49284.28571428572	70050.0	16184.285714285716	88100.0	56674.28571428572	21868.57142857143	32170.000000000004	43034.28571428572	16345.714285714286	34955.71428571429	15182.857142857143	23545.714285714286	17148.57142857143	17310.0	34548.57142857143	15165.714285714286	23737.14285714286	4652.857142857143	6161.428571428572	10234.285714285716	27042.857142857145	2838.571428571429	1864.2857142857144	7544.285714285715	7410.000000000001	7620.000000000001	5521.428571428572	2165.714285714286	2325.714285714286	4248.571428571428	4355.714285714286	4112.857142857143	4018.571428571429	3787.1428571428573	3547.1428571428573	3174.2857142857147	3021.4285714285716	2751.4285714285716	2637.1428571428573	2151.4285714285716	2252.857142857143	2030.0000000000002	1947.1428571428573	1748.5714285714287	1710.0	1598.5714285714287	1452.857142857143	1321.4285714285716	1171.4285714285716	1088.5714285714287	1040.0	945.7142857142858	938.5714285714287	944.2857142857143	918.5714285714287	860.0	771.4285714285714	1732.857142857143	818.5714285714287	695.7142857142858	601.4285714285714	661.4285714285714	900.0000000000001	2327.1428571428573	524.2857142857143	751.4285714285714	544.2857142857143	505.7142857142857	470.00000000000006	630.0	1164.2857142857144	837.1428571428572	728.5714285714287	444.28571428571433	512.8571428571429	1470.0	707.1428571428572	1402.857142857143	295.7142857142857	162.85714285714286	204.2857142857143	170.0	222.85714285714286	242.85714285714286	235.71428571428572	535.7142857142858	10487.142857142859	320.0	217.14285714285717	431.42857142857144	234.2857142857143	217.14285714285717	244.2857142857143	268.5714285714286	265.7142857142857	288.5714285714286	395.7142857142857	307.14285714285717	380.0	447.14285714285717	585.7142857142858	557.1428571428572	750.0	782.8571428571429	10442.857142857143	501935.7142857143
25-112_R2_001 - Adapter 1	0.9664362738628459	1.0099888059363356	1.3761290986357129	1.8730751578302443	4.153675415683693	12.61180882609454	48.236176521890805	181.53921295004187	688.5100446428572	2765.625	10684.553571428572	43142.857142857145	161472.85714285716	163711.42857142858	174125.7142857143	152634.2857142857	156194.2857142857	151812.85714285716	163165.7142857143	145610.0	124034.28571428572	125648.57142857143	130135.71428571429	137225.7142857143	118157.14285714287	120715.71428571429	124414.28571428572	105035.71428571429	103280.0	103172.85714285714	85002.85714285714	93752.85714285714	96324.28571428572	80161.42857142858	83041.42857142858	99112.85714285714	79225.71428571429	75250.0	55361.42857142857	62977.14285714286	63242.857142857145	61955.71428571429	61218.571428571435	50258.571428571435	69615.71428571429	40331.42857142857	40891.42857142857	49798.571428571435	37361.42857142857	34977.14285714286	33315.71428571429	37455.71428571429	24738.57142857143	28840.000000000004	27971.428571428572	23354.285714285717	25847.14285714286	25637.14285714286	19225.714285714286	18015.714285714286	15007.142857142859	17841.428571428572	11198.57142857143	16078.57142857143	9625.714285714286	10741.428571428572	11231.428571428572	8162.857142857143	6704.285714285715	10930.0	3302.857142857143	5728.571428571429	5864.285714285715	5777.142857142858	6001.428571428572	2018.5714285714287	3444.2857142857147	3717.1428571428573	3531.4285714285716	3187.1428571428573	3031.4285714285716	2645.714285714286	2544.285714285714	2178.571428571429	2107.1428571428573	2014.2857142857144	1977.1428571428573	1725.7142857142858	1707.1428571428573	1590.0	1484.2857142857144	1310.0	1117.142857142857	1048.5714285714287	1014.2857142857143	932.8571428571429	917.1428571428572	960.0000000000001	961.4285714285714	851.4285714285714	795.7142857142858	1572.857142857143	800.0	651.4285714285714	575.7142857142858	658.5714285714287	890.0	2081.4285714285716	521.4285714285714	717.1428571428572	434.28571428571433	488.5714285714286	447.14285714285717	607.1428571428572	1007.1428571428572	767.1428571428572	677.1428571428572	417.14285714285717	478.5714285714286	1298.5714285714287	630.0	1290.0	282.8571428571429	152.85714285714286	184.2857142857143	141.42857142857144	207.14285714285717	208.57142857142858	212.85714285714286	545.7142857142858	9848.57142857143	287.14285714285717	157.14285714285714	388.5714285714286	181.42857142857144	165.71428571428572	195.71428571428572	220.0	192.85714285714286	208.57142857142858	352.8571428571429	231.42857142857144	280.0	317.14285714285717	381.42857142857144	402.8571428571429	404.28571428571433	320.0	311.42857142857144	12025.714285714286
25-113_R1_001 - Adapter 1	0.8075439513103451	0.8818620362066764	1.4384116981716275	2.157136718787025	6.37636606626626	21.756647457284398	85.73956121726822	320.309403437816	1256.5776699029127	5007.605177993528	19700.0	79857.8947368421	305458.0	299274.0	312278.0	292372.0	291154.0	276744.0	275432.0	271288.0	255590.0	244388.0	245624.0	241350.0	239114.0	230354.0	220176.0	211276.0	198126.0	185526.0	183094.0	176684.0	170370.0	164504.0	158666.0	155600.0	151032.0	143820.0	133002.0	126684.0	117284.0	112898.0	105384.0	140554.0	97890.0	124828.0	37702.0	292226.0	130360.0	28942.0	26148.0	67496.0	11266.0	42714.0	9504.0	15360.0	8052.0	18522.0	46754.0	7300.0	17872.0	2016.0	2414.0	11930.0	27276.0	2200.0	1378.0	5826.0	7250.0	7216.0	4934.0	2272.0	2606.0	5468.0	5990.0	5514.0	5010.0	4948.0	4310.0	4192.0	3738.0	3338.0	3010.0	2678.0	2658.0	3750.0	2356.0	2290.0	2044.0	2056.0	1834.0	1768.0	1464.0	1382.0	1200.0	1094.0	1156.0	1140.0	1152.0	1006.0	1000.0	878.0	832.0	744.0	728.0	646.0	696.0	788.0	634.0	770.0	668.0	618.0	590.0	568.0	664.0	654.0	624.0	610.0	618.0	1466.0	1774.0	946.0	470.0	342.0	304.0	272.0	302.0	378.0	546.0	3014.0	185840.0	592.0	356.0	516.0	366.0	272.0	314.0	688.0	436.0	432.0	752.0	570.0	766.0	856.0	954.0	1166.0	1592.0	1810.0	18820.0	1022724.0
25-113_R2_001 - Adapter 1	0.8643007126701822	0.9572805173753324	1.4048741591919396	2.385904439340181	6.486030501309592	22.043650793650794	86.05550500454959	320.7098078867543	1243.9644012944984	5038.705501618123	19560.64935064935	82196.3157894737	295944.0	300380.0	319520.0	280500.0	291092.0	277474.0	303014.0	271036.0	236002.0	233756.0	243674.0	256982.0	226692.0	230436.0	242814.0	194940.0	198762.0	187550.0	171730.0	174708.0	190950.0	150526.0	157888.0	259088.0	85638.0	188342.0	90138.0	136814.0	79184.0	99294.0	108354.0	84632.0	128886.0	69688.0	63882.0	91304.0	55334.0	55078.0	56230.0	61136.0	35718.0	47568.0	44118.0	35048.0	42998.0	47150.0	24934.0	26034.0	19964.0	27384.0	13660.0	23966.0	11324.0	14654.0	15812.0	10316.0	7302.0	14708.0	3112.0	7090.0	7858.0	7768.0	7528.0	2326.0	3924.0	4810.0	4300.0	4124.0	3626.0	3260.0	2902.0	2644.0	2426.0	2626.0	2256.0	2194.0	2046.0	1978.0	1814.0	1658.0	1376.0	1308.0	1138.0	1016.0	1106.0	1072.0	1116.0	958.0	956.0	872.0	790.0	708.0	688.0	634.0	686.0	768.0	606.0	730.0	618.0	572.0	564.0	534.0	648.0	598.0	592.0	568.0	618.0	1348.0	1612.0	866.0	420.0	354.0	266.0	286.0	306.0	488.0	522.0	3866.0	178516.0	508.0	264.0	420.0	244.0	160.0	210.0	578.0	288.0	306.0	612.0	386.0	554.0	642.0	578.0	856.0	842.0	842.0	566.0	21414.0
25-114_R1_001 - Adapter 1	0.8798226515624816	0.929906757983332	1.5718920703028303	2.057256214657618	4.978559293135654	16.747883082159948	64.9855149437497	250.032831208961	962.6187717265354	3836.166924265842	14914.567901234568	59736.25	237541.0	236719.0	245858.0	232348.0	226796.0	220754.0	222094.0	212363.0	200836.0	191206.0	190803.0	185941.0	185028.0	178331.0	173824.0	165912.0	155848.0	146828.0	145363.0	144697.0	139487.0	135795.0	129114.0	124837.0	121491.0	121175.0	112088.0	107382.0	99009.0	93855.0	91152.0	123381.0	77251.0	111268.0	25171.0	140197.0	90468.0	34478.0	51237.0	68832.0	25215.0	54715.0	24587.0	37616.0	27964.0	28029.0	56008.0	25390.0	39483.0	7675.0	10348.0	17189.0	44069.0	4469.0	2910.0	12226.0	11350.0	11932.0	8979.0	3405.0	3533.0	6800.0	7110.0	6845.0	6503.0	6310.0	5621.0	5298.0	5439.0	7215.0	5722.0	3823.0	4300.0	3281.0	3086.0	2750.0	2626.0	2511.0	2310.0	2120.0	1927.0	1683.0	1503.0	1426.0	1412.0	1641.0	1405.0	1344.0	1150.0	1016.0	1038.0	975.0	888.0	998.0	2834.0	900.0	1056.0	799.0	972.0	787.0	806.0	685.0	830.0	836.0	876.0	874.0	891.0	1013.0	1919.0	793.0	485.0	294.0	267.0	276.0	279.0	393.0	501.0	3486.0	146839.0	1341.0	463.0	586.0	476.0	284.0	309.0	535.0	284.0	329.0	564.0	342.0	489.0	526.0	518.0	611.0	968.0	1262.0	16416.0	1023287.0
25-114_R2_001 - Adapter 1	0.9198966204189407	0.9511326960027348	1.3329774969646246	2.0896888795340383	5.061651462524782	16.875290453802002	65.36792042875767	250.36597141753575	954.0556199304751	3846.244204018547	14871.04938271605	61232.0	231684.0	237764.0	250707.0	223723.0	227362.0	221887.0	242495.0	215682.0	183557.0	182474.0	190073.0	201503.0	173455.0	179488.0	189448.0	157266.0	152444.0	153645.0	131982.0	144694.0	136128.0	164551.0	103989.0	131974.0	119215.0	119108.0	100094.0	127560.0	79019.0	88060.0	91718.0	81260.0	95536.0	70750.0	68662.0	75016.0	63133.0	57079.0	54441.0	55609.0	43539.0	44702.0	45184.0	38702.0	40256.0	39677.0	31326.0	29711.0	27529.0	28273.0	20791.0	25374.0	17788.0	18478.0	18656.0	14931.0	12030.0	16132.0	7432.0	9648.0	9770.0	9250.0	9795.0	3167.0	6183.0	6235.0	5620.0	5233.0	5248.0	5810.0	5113.0	3705.0	3257.0	3061.0	3102.0	2714.0	2612.0	2450.0	2265.0	1987.0	1824.0	1624.0	1453.0	1363.0	1367.0	1441.0	1540.0	1264.0	1084.0	984.0	995.0	909.0	860.0	946.0	2853.0	863.0	1026.0	733.0	863.0	711.0	756.0	685.0	794.0	766.0	843.0	805.0	833.0	957.0	1725.0	759.0	447.0	284.0	263.0	255.0	277.0	385.0	416.0	3721.0	142325.0	1281.0	375.0	486.0	360.0	176.0	213.0	444.0	162.0	191.0	435.0	201.0	315.0	287.0	228.0	303.0	346.0	409.0	545.0	18997.0
25-115_R1_001 - Adapter 1	0.76008077810698	0.8459171367457284	1.3419391346672696	2.206938638314259	6.578572249083638	22.798483693438737	90.76441102756893	350.8404344193818	1366.0494652406417	5485.080213903743	21533.617021276594	87813.91304347827	336328.3333333334	337221.6666666667	353641.6666666667	335900.0	334476.6666666667	327045.0	328278.3333333334	317383.3333333334	306443.3333333334	303401.6666666667	310453.3333333334	295043.3333333334	302788.3333333334	291441.6666666667	284513.3333333334	278288.3333333334	265201.6666666667	253463.33333333334	252401.6666666667	250993.33333333334	242553.33333333334	250015.0	228986.6666666667	233198.33333333334	219133.33333333334	224511.6666666667	210845.0	200338.33333333334	191738.33333333334	185795.0	180698.33333333334	233670.0	161265.0	230990.0	58743.333333333336	299731.6666666667	403173.3333333334	88053.33333333334	68368.33333333334	140130.0	35641.66666666667	143266.6666666667	23175.0	55141.66666666667	33833.333333333336	44686.66666666667	135148.33333333334	31033.333333333336	55010.0	4948.333333333334	8951.666666666668	26910.0	74363.33333333334	4610.0	2820.0	19731.666666666668	22153.333333333336	22928.333333333336	17220.0	7326.666666666667	5113.333333333334	12915.0	14026.666666666668	13430.0	12325.0	11568.333333333334	10571.666666666668	9491.666666666668	8401.666666666668	7721.666666666667	6995.0	5906.666666666667	6546.666666666667	5453.333333333334	4965.0	4450.0	4225.0	3786.666666666667	3341.666666666667	3218.3333333333335	2615.0	2421.666666666667	2130.0	1998.3333333333335	2050.0	1966.6666666666667	1836.6666666666667	1663.3333333333335	1490.0	1510.0	1336.6666666666667	1231.6666666666667	1133.3333333333335	1033.3333333333335	1263.3333333333335	1545.0	1066.6666666666667	1225.0	1006.6666666666667	1183.3333333333335	971.6666666666667	1051.6666666666667	1365.0	1425.0	1186.6666666666667	1036.6666666666667	1448.3333333333335	3160.0	4871.666666666667	2385.0	881.6666666666667	445.0	541.6666666666667	508.33333333333337	525.0	730.0	988.3333333333334	8361.666666666668	534546.6666666667	1596.6666666666667	481.6666666666667	413.33333333333337	351.6666666666667	268.33333333333337	283.33333333333337	433.33333333333337	336.6666666666667	383.33333333333337	633.3333333333334	388.33333333333337	556.6666666666667	740.0	691.6666666666667	950.0	1183.3333333333335	1086.6666666666667	9173.333333333334	566166.6666666667
25-115_R2_001 - Adapter 1	0.8049281449445326	0.9104851222444876	1.37341298855738	2.3559780569071465	6.637470107248405	23.01402479140342	90.96741854636592	351.36340852130326	1354.2847593582887	5505.882352941177	21440.95744680851	90022.60869565218	327818.3333333334	338493.3333333334	360643.3333333334	323321.6666666667	335938.3333333334	328086.6666666667	355606.6666666667	322216.6666666667	283845.0	290496.6666666667	309263.3333333334	318896.6666666667	285048.3333333334	293155.0	313148.3333333334	261356.6666666667	260941.6666666667	265398.3333333334	229020.0	251188.33333333334	237013.33333333334	297778.3333333334	187700.0	243230.0	219610.0	217448.33333333334	189460.0	243285.0	151351.6666666667	174236.6666666667	182756.6666666667	161985.0	188843.33333333334	146360.0	142003.33333333334	155821.6666666667	128671.66666666667	119660.0	113948.33333333334	117808.33333333334	94896.66666666667	97716.66666666667	96420.0	83921.66666666667	85981.66666666667	88850.0	67001.66666666667	65485.0	57861.66666666667	56778.333333333336	43955.0	52051.66666666667	37038.333333333336	38533.333333333336	38016.66666666667	30406.666666666668	25788.333333333336	34583.333333333336	14715.0	19463.333333333336	19425.0	18820.0	20090.0	5936.666666666667	11478.333333333334	11590.0	10586.666666666668	9416.666666666668	8436.666666666668	7583.333333333334	6773.333333333334	5833.333333333334	5563.333333333334	5416.666666666667	4971.666666666667	4411.666666666667	4191.666666666667	3706.666666666667	3291.666666666667	3093.3333333333335	2555.0	2351.666666666667	2093.3333333333335	1983.3333333333335	1965.0	1890.0	1756.6666666666667	1606.6666666666667	1490.0	1410.0	1301.6666666666667	1165.0	1140.0	1036.6666666666667	1208.3333333333335	1401.6666666666667	995.0	1121.6666666666667	921.6666666666667	1043.3333333333335	888.3333333333334	843.3333333333334	1218.3333333333335	1263.3333333333335	1095.0	996.6666666666667	1310.0	2920.0	4326.666666666667	2250.0	846.6666666666667	428.33333333333337	535.0	480.0	550.0	780.0	1056.6666666666667	9201.666666666668	517441.6666666667	1550.0	438.33333333333337	360.0	295.0	201.66666666666669	216.66666666666669	371.6666666666667	280.0	311.6666666666667	531.6666666666667	295.0	471.6666666666667	598.3333333333334	526.6666666666667	790.0	820.0	560.0	356.6666666666667	11633.333333333334
25-116_R1_001 - Adapter 1	0.8276041815587483	0.880942522643146	1.4065698282936048	2.0738381767449177	5.980050463585043	20.162630205924255	79.3653789224393	300.5091770278271	1172.776791000592	4656.208530805687	18049.245283018867	73495.38461538461	271098.5714285714	267520.0	284955.7142857143	265320.0	259032.85714285716	250788.57142857145	249282.85714285716	243788.57142857145	231991.42857142858	226605.7142857143	225674.28571428574	219005.7142857143	221570.0	210987.14285714287	202995.7142857143	196390.0	185535.7142857143	175147.14285714287	171934.28571428574	169122.85714285716	164804.28571428574	158921.42857142858	149590.0	149245.7142857143	143555.7142857143	139845.7142857143	129632.85714285714	128104.28571428572	113915.71428571429	110880.0	106664.28571428572	138320.0	94455.71428571429	136265.7142857143	27267.14285714286	172107.14285714287	173631.42857142858	38875.71428571429	54770.0	65317.14285714286	20307.14285714286	72932.85714285714	15067.142857142859	34361.42857142857	19415.714285714286	26282.857142857145	73825.71428571429	16560.0	34495.71428571429	3744.2857142857147	5400.0	16065.714285714286	41088.571428571435	3105.714285714286	1958.5714285714287	9968.57142857143	11892.857142857143	11247.142857142859	8704.285714285716	3382.857142857143	3305.714285714286	7172.857142857143	7544.285714285715	7591.428571428572	6705.714285714286	6917.142857142858	6084.285714285715	6081.428571428572	5435.714285714286	5578.571428571429	4275.714285714286	3757.1428571428573	3902.857142857143	3285.714285714286	3112.857142857143	2970.0	2718.571428571429	2591.4285714285716	2474.285714285714	2350.0	1978.5714285714287	1770.0	1712.857142857143	1487.1428571428573	1475.7142857142858	1520.0	1518.5714285714287	1318.5714285714287	1230.0	1052.857142857143	1095.7142857142858	835.7142857142858	821.4285714285714	805.7142857142858	1307.1428571428573	800.0	827.1428571428572	735.7142857142858	740.0	627.1428571428572	637.1428571428572	551.4285714285714	465.7142857142857	505.7142857142857	408.5714285714286	452.8571428571429	478.5714285714286	454.28571428571433	594.2857142857143	387.14285714285717	331.42857142857144	222.85714285714286	210.0	214.2857142857143	244.2857142857143	251.42857142857144	260.0	691.4285714285714	11020.0	302.8571428571429	257.14285714285717	488.5714285714286	298.5714285714286	242.85714285714286	318.5714285714286	450.00000000000006	302.8571428571429	350.0	567.1428571428572	382.8571428571429	567.1428571428572	700.0	677.1428571428572	855.7142857142858	1144.2857142857144	1480.0	14747.142857142859	754234.2857142858
