Sample	Cutadapt_mqc-generalstats-cutadapt-percent_trimmed	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
25-056_R1_001_val_1		77.76328099052486	43.0	142.86050182449358	27.27272727272727	33939555.0
25-056_R2_001	4.978940689246328					
25-056_R2_001_val_2		76.81237463027203	43.0	142.40286155784895	36.36363636363637	33939555.0
25-058_R1_001	10.289555739112256					
25-058_R1_001_val_1		79.09373933319156	40.0	139.1020556648206	27.27272727272727	38831671.0
25-058_R2_001	7.200293000050327					
25-058_R2_001_val_2		79.72842404337452	40.0	138.90834267729556	27.27272727272727	38831671.0
25-059_R1_001	12.78297829228723					
25-059_R1_001_val_1		82.20147760824895	44.0	138.3920740826936	27.27272727272727	61961030.0
25-059_R2_001	8.672495943391143					
25-059_R2_001_val_2		82.59691706230724	44.0	138.22519304472505	36.36363636363637	61961030.0
25-060_R1_001	11.135581546901992					
25-060_R1_001_val_1		82.08251788642652	42.0	139.60071823737835	27.27272727272727	53610688.0
25-060_R2_001	6.699905598119198					
25-060_R2_001_val_2		82.65380118842033	42.0	139.43563466299855	36.36363636363637	53610688.0
25-109_R1_001	7.831484654980489					
25-109_R1_001_val_1		78.41705481318402	43.0	140.02543438675573	27.27272727272727	44428553.0
25-109_R2_001	6.506837400084536					
25-109_R2_001_val_2		79.49339687624169	43.0	139.82044479368932	36.36363636363637	44428553.0
25-110_R1_001	3.835589149309479					
25-110_R1_001_val_1		81.68130494890627	41.0	145.29027196914805	27.27272727272727	35122072.0
25-110_R2_001	3.00849388018888					
25-110_R2_001_val_2		82.35266466842631	41.0	145.0557751262511	36.36363636363637	35122072.0
25-112_R1_001	2.670118748771201					
25-112_R1_001_val_1		79.84452314721278	43.0	146.63608697194962	27.27272727272727	46584169.0
25-112_R2_001	2.08468238889277					
25-112_R2_001_val_2		80.23821493017475	43.0	146.38890454394496	36.36363636363637	46584169.0
25-113_R1_001	4.936941467746683					
25-113_R1_001_val_1		77.00147471450484	44.0	144.87387876260408	27.27272727272727	31779287.0
25-113_R2_001	3.514691673036214					
25-113_R2_001_val_2		77.50522744039397	44.0	144.62004009089316	36.36363636363637	31779287.0
25-114_R1_001	4.36102934589134					
25-114_R1_001_val_1		83.50046550034968	42.0	145.50097147858892	27.27272727272727	66650980.0
25-114_R2_001	2.9746559023807557					
25-114_R2_001_val_2		83.44673554639138	42.0	145.31256457144366	36.36363636363637	66650980.0
25-115_R1_001	6.041853384733572					
25-115_R1_001_val_1		77.03318639535043	44.0	142.82479491725758	27.27272727272727	38536519.0
25-115_R2_001	5.2845465678791514					
25-115_R2_001_val_2		78.11794731571419	44.0	142.6263183501343	36.36363636363637	38536519.0
25-116_R1_001	4.336505402239293					
25-116_R1_001_val_1		77.01963404230652	43.0	144.84361871857132	27.27272727272727	43712866.0
25-116_R2_001	3.296055598851283					
25-116_R2_001_val_2		77.92491982868307	43.0	144.6046895209296	36.36363636363637	43712866.0
25-117_R1_001	8.4432834067119					
25-117_R1_001_val_1		74.65804434491002	44.0	139.01051190864527	27.27272727272727	38313594.0
25-117_R2_001	7.157675029393746					
25-117_R2_001_val_2		74.64735243445523	44.0	138.80020712752764	36.36363636363637	38313594.0
25-119_R1_001	2.604306513828868					
25-119_R1_001_val_1		85.08635869262966	38.0	146.93712312932814	36.36363636363637	50501575.0
25-119_R2_001	1.9004190360887592					
25-119_R2_001_val_2		85.14034561488121	38.0	146.6835218703575	27.27272727272727	50501575.0
25-120_R1_001	8.034590188705842					
25-120_R1_001_val_1		78.60653044896624	44.0	140.12231196891764	27.27272727272727	55180119.0
25-120_R2_001	6.423684216720282					
25-120_R2_001_val_2		78.5045518057527	44.0	139.9530895538663	36.36363636363637	55180119.0
25-167_R1_001	6.496203120647197					
25-167_R1_001_val_1		79.4510909313479	42.0	141.70546701115813	36.36363636363637	36902705.0
25-167_R2_001	5.621305521945338					
25-167_R2_001_val_2		78.20124044401845	42.0	141.2529164731962	36.36363636363637	36902705.0
25-168_R1_001	4.688772983751123					
25-168_R1_001_val_1		80.14622356034813	43.0	145.24042797490992	27.27272727272727	43252629.0
25-168_R2_001	3.0441721314867163					
25-168_R2_001_val_2		80.23719457004033	43.0	145.02352411919284	36.36363636363637	43252629.0
25-169_R1_001	17.47109866054908					
25-169_R1_001_val_1		79.26370908937182	45.0	131.6907034149785	27.27272727272727	54117969.0
25-169_R2_001	11.634896056869835					
25-169_R2_001_val_2		80.21924813650011	44.0	131.5274361460239	36.36363636363637	54117969.0
25-170_R1_001	4.112064863567292					
25-170_R1_001_val_1		78.3111070958171	43.0	145.21172927965483	27.27272727272727	49087925.0
25-170_R2_001	3.0701150279027285					
25-170_R2_001_val_2		79.00588942162305	43.0	144.96355857372257	36.36363636363637	49087925.0
25-171_R1_001	2.6928297136679284					
25-171_R1_001_val_1		82.44381297666753	40.0	146.94345760308573	27.27272727272727	47048483.0
25-171_R2_001	1.9119794152712632					
25-171_R2_001_val_2		82.56605422580287	40.0	146.67040516481688	36.36363636363637	47048483.0
25-172_R1_001	6.389368627750142					
25-172_R1_001_val_1		75.07216176568556	44.0	142.2685645833161	27.27272727272727	36651873.0
25-172_R2_001	5.19085117328729					
25-172_R2_001_val_2		75.88505156430759	43.0	142.044166856084	36.36363636363637	36651873.0
25-174_R1_001	6.257931210144307					
25-174_R1_001_val_1		77.64142992193811	42.0	143.01290093739055	27.27272727272727	35477422.0
25-174_R2_001	5.048895142994886					
25-174_R2_001_val_2		78.53228709977998	42.0	142.79985349555557	36.36363636363637	35477422.0
25-175_R1_001	3.839889469189022					
25-175_R1_001_val_1		78.70485107064324	42.0	145.7391781479569	27.27272727272727	37185063.0
25-175_R2_001	2.6943024098375044					
25-175_R2_001_val_2		78.9675102602729	42.0	145.48951480867464	36.36363636363637	37185063.0
25-177_R1_001	3.4780794789605314					
25-177_R1_001_val_1		80.61794891061169	40.0	146.05109586674618	27.27272727272727	43246727.0
25-177_R2_001	2.509435685347566					
25-177_R2_001_val_2		80.61798420997354	40.0	145.82636251293653	36.36363636363637	43246727.0
25-179_R1_001	11.60240561246027					
25-179_R1_001_val_1		76.79512137390694	43.0	138.46636575897392	27.27272727272727	40358113.0
25-179_R2_001	7.773873103069079					
25-179_R2_001_val_2		78.00683207514425	43.0	138.27539543288358	36.36363636363637	40358113.0
25-180_R1_001	18.36912928556282					
25-180_R1_001_val_1		79.16617430196209	40.0	135.3671383529897	27.27272727272727	49142899.0
25-180_R2_001	9.226339393526255					
25-180_R2_001_val_2		79.98670980816271	40.0	135.1714311563101	36.36363636363637	49142899.0
25-185_R1_001	4.84158341441255					
25-185_R1_001_val_1		73.3137667226167	43.0	144.80764752814076	27.27272727272727	26515365.0
25-185_R2_001	3.446159283294664					
25-185_R2_001_val_2		74.08475288765811	43.0	144.560005038588	36.36363636363637	26515365.0
25-186_R1_001	5.457625478434056					
25-186_R1_001_val_1		73.1268861060686	44.0	144.5021695355924	27.27272727272727	25383543.0
25-186_R2_001	4.361737863881694					
25-186_R2_001_val_2		73.82198047223186	44.0	144.26266159928895	36.36363636363637	25383543.0
25-193_R1_001	8.47649043156302					
25-193_R1_001_val_1		84.59097785663229	38.0	140.68878825895888	36.36363636363637	26704889.0
25-193_R2_001	5.979366438963025					
25-193_R2_001_val_2		84.250163012813	37.0	140.53661507449067	27.27272727272727	26704889.0
25-194_R1_001	5.405218083012167					
25-194_R1_001_val_1		79.85744951924164	42.0	143.20591939306004	27.27272727272727	30361356.0
25-194_R2_001	4.609755629591863					
25-194_R2_001_val_2		78.55993999544961	42.0	142.737549666754	36.36363636363637	30361356.0
25-195_R1_001	7.660198593019898					
25-195_R1_001_val_1		75.51471285174938	44.0	141.72398001640204	27.27272727272727	33205632.0
25-195_R2_001	5.319173771855739					
25-195_R2_001_val_2		77.34430619130795	43.0	141.55426483073714	36.36363636363637	33205632.0
25-202_R1_001	8.823717353352007					
25-202_R1_001_val_1		82.36167778768576	39.0	138.6356317816758	27.27272727272727	48430876.0
25-202_R2_001	7.387574120612641					
25-202_R2_001_val_2		82.96211692450923	39.0	138.45527477140823	27.27272727272727	48430876.0
25-203_R1_001	5.172080061236245					
25-203_R1_001_val_1		78.67133533182258	42.0	143.71361290779112	27.27272727272727	35371877.0
25-203_R2_001	4.416452044957656					
25-203_R2_001_val_2		77.38617419527338	42.0	143.2372863051627	36.36363636363637	35371877.0
5-002_R1_001	4.732961337516701					
5-002_R1_001_val_1		77.71290424388071	41.0	145.1710201424095	27.27272727272727	42800093.0
5-002_R2_001	3.0223464530368					
5-002_R2_001_val_2		78.66812909334291	41.0	144.96756196300788	36.36363636363637	42800093.0
5-003_R1_001	5.765911170622258					
5-003_R1_001_val_1		82.10251783315879	40.0	142.50683887037545	27.27272727272727	46172757.0
5-003_R2_001	4.842243550062735					
5-003_R2_001_val_2		82.57122009684817	40.0	142.34122346213806	27.27272727272727	46172757.0
5-004_R1_001	8.101024864243652					
5-004_R1_001_val_1		80.51056275636469	41.0	139.6884046582016	27.27272727272727	51199931.0
5-004_R2_001	6.721908379783647					
5-004_R2_001_val_2		81.43567468298505	41.0	139.51137188055975	36.36363636363637	51199931.0
5-005_R1_001	3.080690021266838					
5-005_R1_001_val_1		84.58762357196551	37.0	146.38486547891216	36.36363636363637	43882525.0
5-005_R2_001	2.2002584516362997					
5-005_R2_001_val_2		84.77285028310588	36.0	146.19976603442942	27.27272727272727	43882525.0
5-006_R1_001	7.271482060573787					
5-006_R1_001_val_1		78.03385144028044	40.0	141.2626455056916	27.27272727272727	33002575.0
5-006_R2_001	5.893195014950335					
5-006_R2_001_val_2		77.95393425277985	40.0	141.07448824826548	36.36363636363637	33002575.0
5-007_R1_001	4.871130043480621					
5-007_R1_001_val_1		79.7058701692733	40.0	144.8731226023905	27.27272727272727	29758547.0
5-007_R2_001	3.9667719173702105					
5-007_R2_001_val_2		80.33916615203592	40.0	144.6658832166772	36.36363636363637	29758547.0
5-008_R1_001	3.4756489316556975					
5-008_R1_001_val_1		81.2286962701001	40.0	145.9289675963657	27.27272727272727	50042288.0
5-008_R2_001	2.530456327450807					
5-008_R2_001_val_2		81.52226791141386	40.0	145.7341793005148	27.27272727272727	50042288.0
5-009_R1_001	5.296044415691308					
5-009_R1_001_val_1		79.33238370877004	40.0	143.1630454149149	27.27272727272727	32440532.0
5-009_R2_001	4.442263387618508					
5-009_R2_001_val_2		79.48434052621673	40.0	142.96895914037415	36.36363636363637	32440532.0
5-010_R1_001	5.998441368365632					
5-010_R1_001_val_1		69.56149872690233	43.0	143.9568215010307	27.27272727272727	33673102.0
5-010_R2_001	3.8453073950498156					
5-010_R2_001_val_2		71.68672274666915	43.0	143.76074108052177	36.36363636363637	33673102.0
5-012_R1_001	2.890790963705645					
5-012_R1_001_val_1		82.25945835518245	38.0	146.79059711587354	36.36363636363637	42628644.0
5-012_R2_001	1.9506595962442717					
5-012_R2_001_val_2		82.2370062007179	38.0	146.56060786263808	27.27272727272727	42628644.0
5-014_R1_001	8.804074643785253					
5-014_R1_001_val_1		79.90081529270284	41.0	139.02225176585813	27.27272727272727	48224712.0
5-014_R2_001	7.116732871607609					
5-014_R2_001_val_2		80.64214265589717	41.0	138.8572067988711	36.36363636363637	48224712.0
5-015_R1_001	4.701597145300469					
5-015_R1_001_val_1		79.58385900719233	40.0	145.0795361273143	27.27272727272727	33482118.0
5-015_R2_001	3.105438599958259					
5-015_R2_001_val_2		80.70562964069029	40.0	144.93800398170748	36.36363636363637	33482118.0
5-061_R1_001	3.7653671395156123					
5-061_R1_001_val_1		84.98981421243928	38.0	145.85271243109435	36.36363636363637	36415008.0
5-061_R2_001	2.551752044800306					
5-061_R2_001_val_2		85.03419511409264	37.0	145.67718079314992	27.27272727272727	36415008.0
5-063_R1_001	4.285130157803609					
5-063_R1_001_val_1		80.91832462115994	42.0	144.62971025006976	27.27272727272727	42206464.0
5-063_R2_001	3.538413955636916					
5-063_R2_001_val_2		81.3506776330199	42.0	144.40366158131607	36.36363636363637	42206464.0
5-066_R1_001	50.47414652211912					
5-066_R1_001_val_1		70.03400632679374	43.0	125.76657560430353	27.27272727272727	18905359.0
5-066_R2_001	10.9758625647808					
5-066_R2_001_val_2		70.58636424231608	44.0	125.63125566671334	45.45454545454545	18905359.0
5-067_R1_001	5.922610795324541					
5-067_R1_001_val_1		80.16764136890316	41.0	142.87374886145287	27.27272727272727	44328424.0
5-067_R2_001	4.936386707346994					
5-067_R2_001_val_2		80.484952708598	40.0	142.6741598347823	36.36363636363637	44328424.0
5-069_R1_001	3.283583515717645					
5-069_R1_001_val_1		82.91153832395341	39.0	147.75235035582895	27.27272727272727	36821765.0
5-069_R2_001	1.3079780033865662					
5-069_R2_001_val_2		82.71429579952833	39.0	147.49387817232554	27.27272727272727	36821765.0
5-071_R1_001	3.7075710187703934					
5-071_R1_001_val_1		82.73380106072689	39.0	145.5964456213412	27.27272727272727	42180987.0
5-071_R2_001	2.832125340274992					
5-071_R2_001_val_2		82.98799815252491	39.0	145.39257730028933	27.27272727272727	42180987.0
5-073_R1_001	15.998123825303306					
5-073_R1_001_val_1		80.07360344200048	40.0	139.00907899026421	27.27272727272727	31256890.0
5-073_R2_001	13.285921569168165					
5-073_R2_001_val_2		80.52459775609404	39.0	138.90129817777776	27.27272727272727	31256890.0
5-074_R1_001	5.135149864081386					
5-074_R1_001_val_1		80.0990431133726	40.0	145.42369505054745	27.27272727272727	35843055.0
5-074_R2_001	2.8992859280362815					
5-074_R2_001_val_2		80.84642155919123	40.0	145.21562489581314	27.27272727272727	35843055.0
5-075_R1_001	5.726904723844588					
5-075_R1_001_val_1		78.97389458905855	40.0	144.13209343137606	27.27272727272727	27283340.0
5-075_R2_001	3.688073900765247					
5-075_R2_001_val_2		80.38090741432167	40.0	144.01061043112756	36.36363636363637	27283340.0
5-121_R1_001	3.2007850461518217					
5-121_R1_001_val_1		79.4799328800447	41.0	146.23962392828187	27.27272727272727	39210287.0
5-121_R2_001	2.3133430567291597					
5-121_R2_001_val_2		80.13370807781845	40.0	146.02225620026704	36.36363636363637	39210287.0
5-122_R1_001	3.774404170736725					
5-122_R1_001_val_1		80.88508820080648	39.0	145.3060898155648	27.27272727272727	23245236.0
5-122_R2_001	2.949299791058996					
5-122_R2_001_val_2		80.74527139179955	39.0	145.09500036910788	27.27272727272727	23245236.0
5-123_R1_001	3.6820519261324924					
5-123_R1_001_val_1		80.58109931099322	41.0	145.936177871482	27.27272727272727	44229957.0
5-123_R2_001	2.5185855782901414					
5-123_R2_001_val_2		81.19947457079977	41.0	145.7450064443879	36.36363636363637	44229957.0
5-124_R1_001	6.441694013830271					
5-124_R1_001_val_1		82.8835581304252	40.0	141.6893679163803	27.27272727272727	52039602.0
5-124_R2_001	5.343735743613679					
5-124_R2_001_val_2		82.7861262128609	40.0	141.5210070592008	36.36363636363637	52039602.0
5-125_R1_001	7.96717911534163					
5-125_R1_001_val_1		84.24532174894142	37.0	141.2410391046961	36.36363636363637	37618423.0
5-125_R2_001	5.588181064651796					
5-125_R2_001_val_2		84.79798902866739	36.0	141.12199309896644	36.36363636363637	37618423.0
5-126_R1_001	10.768030960531235					
5-126_R1_001_val_1		80.58279445704206	41.0	139.35928523147186	27.27272727272727	41812921.0
5-126_R2_001	7.286466014284872					
5-126_R2_001_val_2		81.41792899205306	41.0	139.1947615905619	36.36363636363637	41812921.0
5-127_R1_001	30.893964192894813					
5-127_R1_001_val_1		74.41456808287336	42.0	134.73016349534373	27.27272727272727	25792233.0
5-127_R2_001	8.86856640083631					
5-127_R2_001_val_2		75.49824940344023	42.0	134.54464590173328	45.45454545454545	25792233.0
5-128_R1_001	5.867445294499536					
5-128_R1_001_val_1		78.44191057794491	41.0	142.4975680038339	27.27272727272727	40305779.0
5-128_R2_001	5.1568254701877425					
5-128_R2_001_val_2		78.42501385420007	42.0	142.03938827233682	36.36363636363637	40305779.0
5-130_R1_001	3.5283273529937467					
5-130_R1_001_val_1		82.84974880505426	39.0	146.25361359847156	36.36363636363637	46544878.0
5-130_R2_001	2.449710176486963					
5-130_R2_001_val_2		83.43793446041765	38.0	146.0749228518764	27.27272727272727	46544878.0
5-131_R1_001	7.16791971764284					
5-131_R1_001_val_1		84.7285193141197	39.0	140.6200390788081	27.27272727272727	51132061.0
5-131_R2_001	6.096899117143902					
5-131_R2_001_val_2		83.99551145007062	39.0	140.47747195248007	27.27272727272727	51132061.0
5-133_R1_001	5.450524042925673					
5-133_R1_001_val_1		77.88096767571714	41.0	143.92533481155218	27.27272727272727	30499769.0
5-133_R2_001	3.872778282936762					
5-133_R2_001_val_2		78.95606649851605	41.0	143.74231719591057	36.36363636363637	30499769.0
5-135_R1_001	7.794729630057338					
5-135_R1_001_val_1		76.58929351602264	40.0	140.59542585914	27.27272727272727	17718300.0
5-135_R2_001	6.436743629099566					
5-135_R2_001_val_2		76.81633719012052	39.0	140.42403887506137	27.27272727272727	17718300.0
5-181_R1_001	4.209465835849045					
5-181_R1_001_val_1		85.60671668870636	39.0	144.76116734473055	36.36363636363637	59296280.0
5-181_R2_001	3.359909120366304					
5-181_R2_001_val_2		85.65411941032305	38.0	144.58022031061645	27.27272727272727	59296280.0
5-182_R1_001	3.831314150584723					
5-182_R1_001_val_1		77.73851908870287	42.0	145.83386887479844	27.27272727272727	34757346.0
5-182_R2_001	2.902103856005772					
5-182_R2_001_val_2		78.70842712705634	42.0	145.5853938042335	36.36363636363637	34757346.0
5-187_R1_001	5.856718259806643					
5-187_R1_001_val_1		81.41909659029301	41.0	142.2582652764352	36.36363636363637	71242717.0
5-187_R2_001	4.98665509755702					
5-187_R2_001_val_2		81.70606016020388	40.0	142.0460554866261	36.36363636363637	71242717.0
5-188_R1_001	5.314036267769437					
5-188_R1_001_val_1		78.05622006942845	41.0	143.43917201081652	27.27272727272727	36739707.0
5-188_R2_001	4.496242432973213					
5-188_R2_001_val_2		78.03233859050397	41.0	142.95422734318487	36.36363636363637	36739707.0
5-189_R1_001	3.5186001847317954					
5-189_R1_001_val_1		78.77865912680001	41.0	146.95116025778606	27.27272727272727	31342733.0
5-189_R2_001	2.4735220330769634					
5-189_R2_001_val_2		79.25470011986887	41.0	146.71207762896745	36.36363636363637	31342733.0
5-197_R1_001	7.460474978889413					
5-197_R1_001_val_1		79.0050497243289	44.0	141.80385267807583	27.27272727272727	53741682.0
5-197_R2_001	5.904321173416255					
5-197_R2_001_val_2		79.76537777095004	44.0	141.58542466162484	36.36363636363637	53741682.0
