Sample	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
25-051_R1_001_val_1_val_1	56542.0	66120.0	77120.0	70395.0	79412.0	93490.0	125890.0	174889.0	247959.0	319409.0	410628.0	498699.0	617622.0	727169.0	836129.0	944033.0	1042196.0	1168863.0	1261830.0	1390808.0	1385063.0	1451355.0	1484931.0	1510187.0	1538763.0	12241227.0	21768356.0
25-051_R2_001_val_2_val_2	77307.0	78302.0	57734.0	62092.0	75523.0	105445.0	172738.0	197289.0	262294.0	318379.0	416893.0	505721.0	618433.0	729156.0	838552.0	946331.0	1051816.0	1165260.0	1237274.0	1318925.0	1380821.0	1442523.0	1490504.0	1520350.0	1565184.0	21362839.0	12591400.0
25-052_R1_001_val_1_val_1	32374.0	43360.0	62590.0	49211.0	49624.0	38906.0	42042.0	52011.0	49023.0	59723.0	62406.0	74021.0	97206.0	125816.0	169778.0	213073.0	269922.0	335484.0	435778.0	543524.0	513662.0	555252.0	601786.0	604107.0	705427.0	8517792.0	15045233.0
25-052_R2_001_val_2_val_2	62997.0	49891.0	36888.0	37043.0	40936.0	58696.0	86404.0	63095.0	60023.0	49321.0	64100.0	72016.0	95245.0	128365.0	168913.0	216351.0	286372.0	339995.0	405227.0	451915.0	506602.0	546287.0	604329.0	620445.0	730254.0	15259565.0	8307856.0
25-053_R1_001_val_1_val_1	50695.0	83067.0	158784.0	97858.0	99735.0	78721.0	97973.0	126007.0	146489.0	187072.0	218067.0	277421.0	361951.0	452130.0	545523.0	609674.0	709377.0	825050.0	977600.0	1167872.0	1104322.0	1177334.0	1242202.0	1267856.0	1402313.0	13295470.0	23089917.0
25-053_R2_001_val_2_val_2	93411.0	85743.0	62722.0	63807.0	79064.0	109581.0	181088.0	149613.0	176473.0	177346.0	230709.0	280885.0	368925.0	450796.0	540260.0	604871.0	732506.0	810027.0	925779.0	999803.0	1097593.0	1161793.0	1261097.0	1299315.0	1445073.0	23367841.0	13094359.0
25-054_R1_001_val_1_val_1	55115.0	67138.0	90962.0	69674.0	72784.0	61519.0	75077.0	85936.0	86134.0	107511.0	112045.0	147241.0	206501.0	271305.0	375991.0	472326.0	605087.0	725690.0	886362.0	1026411.0	1093345.0	1183711.0	1274995.0	1321934.0	1465477.0	13310625.0	24113494.0
25-054_R2_001_val_2_val_2	82122.0	74850.0	57435.0	59388.0	58924.0	79645.0	104829.0	85069.0	99085.0	91253.0	119570.0	146778.0	206607.0	280546.0	374930.0	473993.0	620313.0	732010.0	870312.0	961368.0	1083762.0	1173610.0	1285463.0	1336656.0	1500003.0	23575244.0	13830625.0
25-055_R1_001_val_1_val_1	35873.0	43344.0	62188.0	50886.0	50422.0	41971.0	46027.0	53577.0	48834.0	57732.0	52526.0	61312.0	73959.0	87466.0	115663.0	140298.0	174473.0	220742.0	296325.0	394882.0	383854.0	420829.0	471840.0	498671.0	621997.0	9451735.0	17461848.0
25-055_R2_001_val_2_val_2	52596.0	46608.0	34488.0	36388.0	37912.0	51757.0	82560.0	57480.0	57646.0	48440.0	56754.0	59867.0	73435.0	89998.0	110280.0	140476.0	186145.0	225567.0	277409.0	321563.0	376215.0	415256.0	478401.0	517476.0	652623.0	17110446.0	9821488.0
25-056_R1_001_val_1_val_1	32548.0	56208.0	107212.0	58841.0	53906.0	38759.0	45669.0	54178.0	50154.0	62506.0	66868.0	86426.0	121710.0	173256.0	234266.0	299823.0	385433.0	492569.0	656614.0	792321.0	757415.0	825598.0	891060.0	918766.0	1024963.0	9106492.0	16025458.0
25-056_R2_001_val_2_val_2	96361.0	83258.0	49884.0	43604.0	52905.0	69203.0	102896.0	85466.0	75325.0	60832.0	79934.0	95043.0	129332.0	178854.0	233751.0	301432.0	402477.0	482757.0	591399.0	661909.0	753064.0	811628.0	901812.0	938325.0	1051797.0	16101494.0	8984277.0
25-058_R1_001_val_1_val_1	47549.0	55409.0	85821.0	65286.0	67097.0	64117.0	71689.0	91181.0	94193.0	116588.0	129958.0	174068.0	264902.0	366677.0	496643.0	611873.0	778739.0	901768.0	1088545.0	1221315.0	1168411.0	1211897.0	1235631.0	1185295.0	1257524.0	9267879.0	15660999.0
25-058_R2_001_val_2_val_2	89031.0	66427.0	49606.0	56445.0	58919.0	86417.0	143525.0	107134.0	122479.0	106118.0	141617.0	178547.0	266444.0	371909.0	495124.0	611999.0	795460.0	895942.0	1043432.0	1080451.0	1162594.0	1189584.0	1243283.0	1200406.0	1293764.0	16613125.0	8311272.0
25-059_R1_001_val_1_val_1	66121.0	101166.0	157163.0	114521.0	127078.0	117614.0	145698.0	193684.0	235465.0	326759.0	356983.0	448303.0	592816.0	730580.0	890140.0	950792.0	1101336.0	1232191.0	1439239.0	1634534.0	1587102.0	1657790.0	1720967.0	1706400.0	1832857.0	15029043.0	26355545.0
25-059_R2_001_val_2_val_2	117816.0	120699.0	90148.0	89360.0	109469.0	148350.0	250696.0	211292.0	274613.0	300074.0	370216.0	451341.0	593254.0	736238.0	881328.0	946841.0	1120034.0	1226736.0	1392121.0	1469407.0	1566687.0	1631799.0	1733872.0	1731135.0	1874839.0	26152525.0	15260997.0
25-060_R1_001_val_1_val_1	59044.0	93316.0	128762.0	133250.0	105204.0	100438.0	141523.0	215774.0	225430.0	290145.0	327507.0	385534.0	510082.0	600811.0	682206.0	741308.0	848866.0	940700.0	1097834.0	1247832.0	1214534.0	1291426.0	1345159.0	1309914.0	1498532.0	13778847.0	23281798.0
25-060_R2_001_val_2_val_2	116772.0	99714.0	73133.0	79418.0	79330.0	127931.0	199831.0	197107.0	258609.0	259947.0	334221.0	392204.0	506055.0	599782.0	680136.0	739499.0	877119.0	943274.0	1062665.0	1098222.0	1199907.0	1255540.0	1349417.0	1341983.0	1531231.0	24233351.0	12959378.0
25-109_R1_001_val_1_val_1	48345.0	58942.0	85829.0	69569.0	69696.0	60301.0	70389.0	86267.0	86591.0	110829.0	127824.0	172152.0	257360.0	358302.0	493799.0	623861.0	799477.0	949406.0	1142501.0	1295671.0	1297940.0	1365977.0	1410011.0	1389005.0	1469684.0	10869678.0	18779861.0
25-109_R2_001_val_2_val_2	84877.0	72503.0	54078.0	56915.0	59364.0	85762.0	129243.0	96798.0	112472.0	102476.0	137164.0	175397.0	259363.0	364550.0	490401.0	623236.0	815235.0	947306.0	1108310.0	1186180.0	1293212.0	1348177.0	1418931.0	1403408.0	1502480.0	19107157.0	10514272.0
25-110_R1_001_val_1_val_1	43381.0	49902.0	75049.0	67118.0	59991.0	52050.0	47675.0	58829.0	54307.0	67530.0	57482.0	61629.0	80310.0	113491.0	143616.0	177496.0	230575.0	294208.0	436773.0	623568.0	520332.0	574862.0	660476.0	673783.0	823548.0	10090726.0	17920374.0
25-110_R2_001_val_2_val_2	72124.0	57507.0	38147.0	38415.0	51917.0	81861.0	162198.0	89324.0	79018.0	54540.0	63484.0	68964.0	84691.0	107425.0	138743.0	178168.0	252223.0	298510.0	376905.0	431450.0	519336.0	565781.0	666629.0	702691.0	855172.0	18310607.0	9713251.0
25-112_R1_001_val_1_val_1	49275.0	68727.0	96606.0	69461.0	73601.0	60036.0	67869.0	81070.0	66803.0	85800.0	68386.0	79845.0	90419.0	99030.0	133646.0	156710.0	192931.0	245331.0	347321.0	456678.0	456923.0	504991.0	576206.0	617554.0	825858.0	14149881.0	25977412.0
25-112_R2_001_val_2_val_2	90057.0	74764.0	56337.0	57324.0	63121.0	84819.0	120833.0	83498.0	81217.0	65122.0	76613.0	75758.0	88114.0	106912.0	127572.0	159631.0	211504.0	253439.0	314126.0	364561.0	441184.0	492845.0	592914.0	642324.0	874672.0	25693237.0	14405872.0
25-113_R1_001_val_1_val_1	32636.0	39317.0	54899.0	43478.0	41246.0	36194.0	41331.0	46964.0	40781.0	49921.0	44270.0	53673.0	66896.0	84459.0	120932.0	157635.0	211617.0	287722.0	408701.0	543106.0	554387.0	630987.0	714508.0	762518.0	885751.0	8937635.0	16263766.0
25-113_R2_001_val_2_val_2	55407.0	48521.0	34316.0	34768.0	39286.0	52114.0	85485.0	62545.0	57862.0	45025.0	53318.0	56496.0	68535.0	89877.0	116955.0	157211.0	226366.0	288530.0	381365.0	450875.0	550663.0	623260.0	724052.0	777059.0	913273.0	15997639.0	9164527.0
25-114_R1_001_val_1_val_1	68117.0	104735.0	159015.0	115185.0	115274.0	80981.0	98926.0	126572.0	104513.0	139521.0	113625.0	134828.0	158268.0	190570.0	265309.0	315989.0	397459.0	512496.0	727504.0	938218.0	928031.0	1034457.0	1175471.0	1216317.0	1553516.0	19845127.0	34717489.0
25-114_R2_001_val_2_val_2	128810.0	109858.0	82702.0	90667.0	95924.0	137359.0	201913.0	143932.0	139287.0	113249.0	128647.0	130626.0	161061.0	203067.0	250287.0	315414.0	427074.0	517337.0	654631.0	756114.0	901753.0	994073.0	1187289.0	1257588.0	1594038.0	35455208.0	19159605.0
25-115_R1_001_val_1_val_1	40954.0	57370.0	88463.0	54192.0	57986.0	48425.0	53277.0	61554.0	58508.0	74431.0	76289.0	101466.0	145037.0	194457.0	269705.0	351119.0	455336.0	565435.0	713853.0	845643.0	850196.0	923737.0	991908.0	1022235.0	1131528.0	10285904.0	18464635.0
25-115_R2_001_val_2_val_2	64024.0	59185.0	44321.0	44129.0	48859.0	63932.0	97012.0	75371.0	76746.0	64802.0	83438.0	101635.0	142134.0	197464.0	268600.0	351165.0	468119.0	562738.0	678060.0	753106.0	850951.0	917364.0	1006541.0	1038095.0	1160710.0	18316345.0	10448797.0
25-116_R1_001_val_1_val_1	46310.0	60219.0	90927.0	61705.0	63735.0	54501.0	57304.0	66523.0	59138.0	73922.0	71471.0	83513.0	108177.0	139634.0	185714.0	243134.0	315506.0	420809.0	576053.0	756969.0	726974.0	811853.0	906082.0	969822.0	1131454.0	12359190.0	22576806.0
25-116_R2_001_val_2_val_2	80478.0	64828.0	46592.0	48729.0	61428.0	79518.0	136389.0	96883.0	86393.0	67625.0	81276.0	88390.0	108506.0	141450.0	184223.0	242269.0	331714.0	411400.0	519182.0	607323.0	724953.0	804977.0	925788.0	992120.0	1174531.0	22364048.0	12546432.0
25-117_R1_001_val_1_val_1	38959.0	56218.0	93987.0	66372.0	84836.0	83551.0	125248.0	170549.0	219936.0	256763.0	317238.0	349660.0	440244.0	466866.0	530175.0	540864.0	595697.0	631475.0	701702.0	783540.0	727768.0	755182.0	766976.0	783443.0	852895.0	9802091.0	17514106.0
25-117_R2_001_val_2_val_2	73957.0	65046.0	53386.0	58877.0	70831.0	101698.0	156802.0	171767.0	235915.0	246293.0	322067.0	349381.0	436369.0	468246.0	527724.0	543187.0	610536.0	629538.0	676237.0	696389.0	724991.0	749193.0	780561.0	799255.0	885232.0	17372308.0	9950555.0
25-119_R1_001_val_1_val_1	59858.0	92383.0	156478.0	90750.0	105224.0	91884.0	75311.0	92514.0	80613.0	94683.0	75765.0	82525.0	95509.0	127285.0	138922.0	174531.0	197230.0	293046.0	472838.0	802068.0	432365.0	466876.0	545055.0	549319.0	775186.0	15499696.0	27567007.0
25-119_R2_001_val_2_val_2	132120.0	86766.0	62040.0	55372.0	88124.0	136581.0	277277.0	156160.0	115185.0	72890.0	88091.0	91402.0	98114.0	118371.0	137742.0	172670.0	236812.0	257190.0	308617.0	360497.0	440139.0	449358.0	570182.0	616668.0	850099.0	28994225.0	14262229.0
25-120_R1_001_val_1_val_1	54655.0	84372.0	170761.0	92723.0	87616.0	68614.0	84303.0	104358.0	104952.0	140301.0	169873.0	224371.0	330090.0	461229.0	612604.0	766556.0	961585.0	1170334.0	1419393.0	1608703.0	1553027.0	1624725.0	1695521.0	1686858.0	1761474.0	13694282.0	23738987.0
25-120_R2_001_val_2_val_2	91038.0	86339.0	64990.0	65277.0	74289.0	97804.0	136215.0	131917.0	138870.0	130758.0	181261.0	232824.0	336158.0	468481.0	609267.0	766946.0	984671.0	1158852.0	1359144.0	1460870.0	1555676.0	1609905.0	1709115.0	1717640.0	1797667.0	23938073.0	13568220.0
25-167_R1_001_val_1_val_1	33203.0	43880.0	72048.0	58250.0	52042.0	39777.0	47573.0	58849.0	54370.0	69725.0	79075.0	105809.0	157664.0	238316.0	318015.0	398880.0	512902.0	632188.0	834445.0	1003459.0	920767.0	990636.0	1086774.0	1100904.0	1173101.0	9568698.0	16450460.0
25-167_R2_001_val_2_val_2	98141.0	83407.0	48726.0	44752.0	51404.0	69751.0	119122.0	92698.0	88597.0	70321.0	92950.0	115782.0	167606.0	245114.0	318395.0	404715.0	530879.0	630362.0	764919.0	834395.0	917519.0	970245.0	1081617.0	1120936.0	1201379.0	16762991.0	9175087.0
25-168_R1_001_val_1_val_1	45437.0	72275.0	122207.0	76074.0	76845.0	60105.0	68996.0	80771.0	73529.0	92368.0	80365.0	100009.0	125048.0	159599.0	200244.0	245674.0	296966.0	375801.0	499905.0	645704.0	563284.0	607128.0	664011.0	693951.0	855591.0	12608923.0	23033449.0
25-168_R2_001_val_2_val_2	82944.0	69050.0	51856.0	53220.0	66747.0	87929.0	142923.0	102020.0	95852.0	74557.0	91050.0	101660.0	125483.0	159134.0	198492.0	243864.0	316020.0	369956.0	435994.0	485379.0	558615.0	595209.0	685910.0	725702.0	899007.0	22726217.0	12979469.0
25-169_R1_001_val_1_val_1	52179.0	66198.0	99634.0	90317.0	104359.0	113773.0	156498.0	212087.0	282626.0	382422.0	532619.0	714627.0	995937.0	1267004.0	1490319.0	1595642.0	1768823.0	1834358.0	1922225.0	1938637.0	1853031.0	1774950.0	1751868.0	1631985.0	1637635.0	10571523.0	18379195.0
25-169_R2_001_val_2_val_2	89452.0	84833.0	68159.0	77623.0	94101.0	138978.0	211906.0	230138.0	306166.0	375757.0	540564.0	719526.0	994652.0	1269823.0	1489481.0	1591568.0	1777290.0	1825599.0	1888631.0	1834424.0	1845045.0	1757346.0	1758832.0	1639862.0	1663516.0	18340112.0	10607087.0
25-170_R1_001_val_1_val_1	54163.0	71827.0	105586.0	68314.0	73799.0	64769.0	70692.0	76809.0	70193.0	83449.0	79206.0	97012.0	119811.0	147420.0	204378.0	256659.0	324685.0	432223.0	575152.0	744602.0	734832.0	826447.0	925366.0	985347.0	1166435.0	14064278.0	25899192.0
25-170_R2_001_val_2_val_2	92945.0	79916.0	59277.0	58378.0	66874.0	86584.0	129199.0	97448.0	93345.0	78389.0	93712.0	98223.0	119652.0	152822.0	195529.0	253906.0	338935.0	423927.0	530246.0	616369.0	730591.0	818474.0	941652.0	1007490.0	1219884.0	25450934.0	14487945.0
25-171_R1_001_val_1_val_1	52755.0	70817.0	104601.0	69079.0	73709.0	61840.0	69696.0	85416.0	67905.0	89475.0	68011.0	76395.0	84246.0	95812.0	122544.0	138426.0	164851.0	218252.0	351520.0	503535.0	418356.0	447844.0	512617.0	536792.0	769318.0	14430621.0	26109213.0
25-171_R2_001_val_2_val_2	102246.0	71363.0	54275.0	58074.0	74829.0	107062.0	188312.0	116244.0	100504.0	69664.0	79185.0	77865.0	82905.0	102503.0	119225.0	142078.0	189238.0	222392.0	276149.0	322363.0	397649.0	429885.0	538363.0	572167.0	811668.0	26521454.0	13965984.0
25-172_R1_001_val_1_val_1	39285.0	48559.0	67731.0	55238.0	55642.0	49368.0	56227.0	65343.0	61554.0	77740.0	77318.0	99276.0	138774.0	186904.0	264227.0	344948.0	459273.0	578652.0	723164.0	853286.0	903406.0	987951.0	1057418.0	1094475.0	1192985.0	9723330.0	16795887.0
25-172_R2_001_val_2_val_2	67636.0	61401.0	45676.0	47252.0	46326.0	63525.0	84308.0	67342.0	74933.0	67551.0	86269.0	102610.0	140699.0	192972.0	261820.0	345611.0	473274.0	580000.0	710660.0	794887.0	896123.0	977906.0	1066663.0	1104336.0	1225172.0	16947873.0	9525136.0
25-174_R1_001_val_1_val_1	40579.0	55365.0	81970.0	58413.0	60804.0	49922.0	55052.0	63590.0	61004.0	83669.0	69311.0	90190.0	122223.0	166900.0	228547.0	293093.0	385814.0	484916.0	630434.0	777728.0	775118.0	851614.0	930102.0	950870.0	1079039.0	9623140.0	16665246.0
25-174_R2_001_val_2_val_2	74807.0	63906.0	45137.0	44478.0	52211.0	73374.0	112742.0	77661.0	78094.0	65098.0	78150.0	92555.0	124001.0	169889.0	227931.0	293198.0	402489.0	485377.0	595200.0	666246.0	767412.0	838104.0	939313.0	968365.0	1113297.0	17066701.0	9218917.0
25-175_R1_001_val_1_val_1	45168.0	50741.0	71872.0	55912.0	56269.0	52012.0	48695.0	54796.0	53739.0	64388.0	68696.0	74099.0	93699.0	118633.0	151413.0	188188.0	229527.0	285005.0	395950.0	570788.0	447753.0	478078.0	527954.0	540771.0	667586.0	10883612.0	19729960.0
25-175_R2_001_val_2_val_2	78996.0	57129.0	40982.0	39422.0	49837.0	68157.0	128431.0	83240.0	73550.0	56390.0	68811.0	74622.0	91730.0	119456.0	149409.0	190249.0	251153.0	288141.0	341390.0	387589.0	442594.0	472165.0	533741.0	564071.0	706649.0	19893307.0	10754093.0
25-177_R1_001_val_1_val_1	48833.0	65014.0	96558.0	71739.0	68759.0	54837.0	62811.0	78040.0	63369.0	86110.0	71025.0	79568.0	95869.0	112690.0	146888.0	177888.0	215534.0	281934.0	433254.0	588532.0	505476.0	568025.0	652740.0	685739.0	900095.0	12939188.0	22981309.0
25-177_R2_001_val_2_val_2	93586.0	69101.0	52162.0	52728.0	68199.0	97655.0	166368.0	110425.0	94569.0	71123.0	83126.0	84779.0	97212.0	119796.0	142399.0	177644.0	238154.0	283616.0	354851.0	407023.0	492476.0	548621.0	668298.0	716553.0	943091.0	23639435.0	12258834.0
25-179_R1_001_val_1_val_1	45196.0	54985.0	86198.0	72093.0	75755.0	78690.0	104575.0	145731.0	182398.0	231197.0	271420.0	324425.0	421232.0	492471.0	566676.0	608975.0	695959.0	776104.0	890927.0	1002527.0	990141.0	1028885.0	1085068.0	1079107.0	1174378.0	9892970.0	17164667.0
25-179_R2_001_val_2_val_2	75163.0	70585.0	50337.0	55429.0	62980.0	93935.0	155184.0	156699.0	200241.0	219183.0	277960.0	327115.0	416444.0	492179.0	561486.0	607485.0	710742.0	777217.0	867839.0	906931.0	982784.0	1018513.0	1092944.0	1090907.0	1203654.0	17338094.0	9730720.0
25-180_R1_001_val_1_val_1	62725.0	67350.0	105823.0	91810.0	119531.0	154178.0	222181.0	315401.0	387157.0	446727.0	524567.0	588565.0	739703.0	825804.0	903914.0	920469.0	1016150.0	1045157.0	1169912.0	1312037.0	1138274.0	1156308.0	1172614.0	1134719.0	1205377.0	11131833.0	19762092.0
25-180_R2_001_val_2_val_2	104072.0	79910.0	63775.0	76943.0	118011.0	195217.0	353889.0	358183.0	425360.0	444229.0	534159.0	594760.0	737547.0	828810.0	906134.0	920436.0	1033171.0	1034986.0	1096056.0	1087270.0	1130446.0	1136934.0	1184277.0	1159786.0	1250556.0	20312747.0	10552714.0
25-185_R1_001_val_1_val_1	28264.0	35933.0	53390.0	38238.0	40661.0	35498.0	38465.0	49217.0	42159.0	50974.0	44542.0	54270.0	66500.0	82678.0	113804.0	145075.0	192643.0	247593.0	333192.0	433992.0	437674.0	487409.0	540059.0	571882.0	676957.0	7607903.0	13552407.0
25-185_R2_001_val_2_val_2	48687.0	42309.0	31835.0	35954.0	33486.0	47751.0	78981.0	54006.0	52657.0	42478.0	49469.0	54014.0	66050.0	86716.0	111719.0	145974.0	203759.0	251499.0	316648.0	367976.0	430026.0	479603.0	547749.0	584844.0	704220.0	13537049.0	7595920.0
25-186_R1_001_val_1_val_1	28303.0	37911.0	51846.0	36795.0	40690.0	34248.0	36825.0	46104.0	40775.0	50319.0	46035.0	55282.0	71542.0	88574.0	123267.0	155432.0	201372.0	255026.0	331975.0	422615.0	424929.0	469185.0	512854.0	541253.0	634625.0	7235508.0	12936198.0
25-186_R2_001_val_2_val_2	47535.0	44163.0	33431.0	35521.0	33546.0	45052.0	71800.0	50061.0	51309.0	41558.0	50328.0	54965.0	71163.0	93391.0	121223.0	156391.0	213825.0	258294.0	316446.0	364622.0	419543.0	461728.0	520535.0	552539.0	660891.0	12825834.0	7313794.0
25-193_R1_001_val_1_val_1	26280.0	42909.0	86669.0	46372.0	61308.0	47023.0	53749.0	73239.0	73409.0	89007.0	108939.0	144215.0	220014.0	275156.0	352942.0	374606.0	443636.0	472064.0	572917.0	675843.0	541964.0	559144.0	558594.0	531578.0	599476.0	7165360.0	11933203.0
25-193_R2_001_val_2_val_2	73232.0	44658.0	37773.0	38760.0	45956.0	73672.0	119208.0	90503.0	100011.0	82054.0	119488.0	144956.0	218696.0	277795.0	353938.0	374527.0	462556.0	458784.0	515082.0	509373.0	537177.0	545019.0	572114.0	554277.0	631932.0	12942784.0	6205291.0
