Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
15-033_R1_001_val_1_val_1	3262.0	2163.5	782.5	497.5	502.5	549.5	614.5	745.0	918.0	1096.0	1318.5	1765.5	8399.0	13129.5	44307.5	126955.0	158034.5	94301.5	70225.5	113294.5	160878.0	311802.5	382430.0	289940.0	266288.5	354879.0	448489.5	488103.0	643692.5	771510.0	1040008.0	1427839.0	1302309.0	1134909.0	1421563.5	1461537.0	1286866.5	1267226.5	1315439.5	1310191.5	1294631.5	1364132.0	1235414.5	1041557.0	1017542.5	1078193.5	1110089.5	1203391.0	1257136.0	1236913.5	1276477.0	1321721.0	1337035.0	1377669.5	1399962.5	1376006.5	1347513.0	1256092.5	1102320.5	959418.0	860024.0	742581.0	653202.5	553326.0	419710.5	334279.0	270085.5	207177.5	161464.0	128269.5	96389.0	68403.0	50983.5	40668.0	33673.0	26412.0	15851.5	8791.5	5886.5	4570.5	3406.0	2986.0	2879.0	1618.5	305.0	106.5	67.5	55.5	48.0	42.5	37.0	35.0	37.0	32.0	32.5	45.5	67.0	191.5	1027.0	1286.0	427.0
15-033_R2_001_val_2_val_2	664.0	484.5	1290.5	5380.0	8519.0	8571.0	8637.0	12663.0	14191.0	12333.5	15476.0	15850.0	53128.5	77010.0	94358.0	205481.0	301156.5	243351.0	210569.5	212095.5	232692.5	361808.0	432830.5	429339.0	507515.0	632672.0	633225.5	605551.0	620153.0	778237.5	1018959.5	1182308.0	1149738.0	1062160.5	1158114.5	1260115.5	1336667.5	1368640.0	1218367.0	1086202.0	1077406.5	1059518.5	1024003.5	967485.0	948757.5	1003590.0	1083344.0	1136354.5	1191965.0	1233607.0	1264455.5	1301602.5	1333625.5	1417893.5	1480695.5	1446683.0	1376669.0	1266212.5	1120082.5	987649.5	871852.5	745976.0	620556.0	514395.0	415166.0	338491.0	274221.5	216433.5	159011.5	104019.0	79077.5	66949.0	55713.5	42922.0	30544.0	22519.5	15857.0	10591.0	7353.5	5695.5	4959.0	5016.0	4648.0	3376.5	2480.0	2195.0	2142.5	2134.5	2114.5	2083.5	2063.0	2101.5	2158.0	2262.0	2601.0	3072.5	3580.5	4494.5	6911.0	12368.0	33660.5
15-091_R1_001_val_1_val_1	5212.0	3208.0	874.0	586.5	638.5	670.0	721.0	823.0	981.5	1177.0	1412.0	1993.5	8632.0	13069.0	21593.0	54447.0	140140.0	178023.0	133118.5	137423.5	192547.0	347354.0	440399.5	374971.0	397876.5	499313.0	542867.5	561507.5	732781.0	839956.0	1074600.0	1387453.5	1289415.5	1236338.0	1525382.5	1592692.0	1414753.5	1307353.0	1297606.0	1289113.0	1291618.5	1365287.0	1252527.5	1067061.0	992137.0	988774.0	1000277.0	1066239.0	1097058.5	1073459.0	1081951.5	1104999.0	1117363.0	1136347.5	1134837.0	1110836.0	1069212.0	981051.5	871791.5	765098.5	671445.5	581612.5	509511.0	428417.5	333163.0	267716.0	218226.5	170558.5	129447.0	97251.5	75334.5	57079.0	43035.5	32953.5	26865.5	21878.0	15387.0	9390.0	5293.5	3574.0	2886.5	2662.0	3013.5	1897.5	365.5	127.0	81.0	59.0	44.5	33.5	31.5	38.5	44.0	47.0	49.5	51.0	71.5	204.5	875.5	1037.5	347.0
15-091_R2_001_val_2_val_2	1705.0	1136.0	528.0	563.5	703.0	759.0	814.5	2145.0	7375.5	11490.0	11972.0	19207.0	66681.5	89005.5	99919.0	218490.5	383324.5	352071.0	311340.0	305470.5	272114.0	415416.0	489791.5	432928.5	568997.5	747102.5	683979.0	625287.5	669380.5	892286.5	1111034.0	1266045.5	1270142.0	1131995.0	1215661.0	1331429.0	1390147.0	1423883.0	1245285.5	1079309.0	1081051.5	1066715.0	1012940.0	919944.5	889000.5	928911.5	969453.0	997637.5	1033712.5	1059188.0	1081706.0	1106088.5	1121503.0	1165181.0	1188146.5	1153601.0	1098197.0	1006235.5	897286.5	789736.5	683198.0	584186.5	490660.0	407055.5	328081.0	261644.0	212256.5	173594.5	129707.0	87529.0	67961.5	57495.0	46773.5	35472.0	25213.5	19202.5	14849.5	10573.5	7313.5	5666.5	5077.5	5165.0	4937.5	3800.0	2877.0	2531.0	2391.0	2334.5	2352.0	2325.0	2357.5	2425.0	2491.5	2674.5	3038.0	3490.5	3964.5	4873.0	7263.0	13040.5	39537.0
15-092_R1_001_val_1_val_1	6958.0	4396.5	1389.0	1011.0	1114.0	1166.5	1232.0	1495.5	1818.5	2222.5	2691.0	3573.0	9595.0	13920.0	41171.0	105778.5	135848.0	104412.0	107164.5	149058.5	206868.0	331210.5	390678.5	345060.0	351214.0	499006.0	655599.0	688322.5	838414.5	945602.0	1148596.0	1380280.0	1312357.0	1337438.0	1576449.0	1662569.5	1530746.0	1433654.5	1423306.0	1413447.5	1429355.5	1499586.5	1376239.0	1191294.5	1166801.0	1211549.0	1221032.0	1277684.5	1316512.5	1309727.5	1342611.0	1367512.5	1374795.0	1398389.5	1385253.0	1339269.5	1292492.5	1196060.0	1067323.5	940138.5	829056.0	708338.0	604194.0	503726.0	393430.0	315575.5	250303.5	190861.5	146171.5	107980.0	81547.5	63425.0	48404.5	36551.5	28235.5	21520.0	15779.5	9677.5	5080.0	3413.5	2682.5	2385.5	2567.0	1539.5	338.5	176.5	127.0	97.0	75.0	65.5	62.0	56.5	50.5	52.5	58.5	76.5	142.0	470.0	2023.0	2389.5	778.5
15-092_R2_001_val_2_val_2	1869.0	1267.0	1413.0	5064.0	8083.0	8192.5	8274.5	12557.5	14637.0	13396.0	17133.0	17908.5	42394.5	60722.5	80375.5	171666.5	281188.0	258650.0	235539.0	233076.5	254043.5	372436.0	425422.0	426691.5	523075.0	659777.0	695706.0	722156.5	752625.0	942825.5	1207727.5	1387318.5	1365710.5	1279332.5	1402922.0	1481085.5	1514162.0	1501756.0	1347568.0	1246508.5	1251104.0	1235795.0	1192318.5	1128262.0	1094787.5	1137764.0	1192737.0	1226664.5	1274045.0	1308549.5	1326788.5	1346628.5	1372007.0	1441473.0	1470316.0	1416986.0	1330234.0	1210769.5	1079413.5	954544.0	834476.0	711649.0	591682.5	485687.0	389167.5	307091.0	240891.0	190845.5	142685.5	98506.5	76257.0	63705.5	52494.5	38592.0	26965.0	21030.0	16447.0	10975.0	7029.0	5301.5	4694.0	4711.0	4386.5	3321.0	2579.5	2340.0	2230.0	2216.0	2219.0	2171.0	2194.0	2234.5	2255.0	2362.0	2725.5	3163.0	3644.0	4474.5	6496.0	11473.5	32780.0
15-152_R1_001_val_1_val_1	2327.0	1548.0	589.5	400.0	389.5	395.0	443.0	545.0	643.0	710.0	849.5	1212.0	6415.0	9714.0	15130.0	35301.0	98155.5	127684.5	86311.0	87563.0	125785.0	235450.5	287836.5	221853.5	214543.0	263793.0	310629.5	344432.0	466881.0	558022.5	747934.0	1061269.0	946368.0	780362.0	975728.0	999705.0	895378.0	853617.0	854148.5	859088.5	866400.0	928584.0	862882.0	746193.0	706314.5	711667.0	743164.5	829855.5	867067.5	850033.0	876303.0	914788.0	927828.0	942005.5	946698.0	930471.0	908295.5	846650.0	745978.5	645702.0	565357.0	496472.0	445719.5	374689.0	296184.5	246896.0	201728.5	155030.5	118733.0	96083.5	77807.0	58043.5	42663.0	34235.5	29746.0	22866.0	13135.5	6898.5	4706.5	3788.0	2931.0	2732.0	2776.0	1622.0	283.5	84.0	49.0	35.5	36.5	34.0	30.5	26.5	24.0	28.5	29.0	25.0	34.5	82.0	250.0	286.5	107.5
15-152_R2_001_val_2_val_2	449.0	320.0	222.5	315.5	395.0	413.5	445.0	1265.0	4255.5	6564.0	6974.0	11374.0	41404.0	57389.5	61558.0	137166.0	225932.5	201160.5	179169.0	179427.5	177837.0	275112.5	322734.0	287316.5	386466.5	498599.0	442249.0	393700.0	421545.0	568442.5	718685.0	832617.0	832479.5	740440.0	795406.5	875687.0	923812.0	945558.0	839336.0	741684.0	739897.5	742404.0	724327.5	670088.0	648676.5	682842.0	738667.5	780142.5	817427.0	846100.5	871647.5	900098.0	911749.0	942619.5	965055.5	941774.5	908055.5	846311.0	758388.0	668262.0	582242.0	502495.5	426794.5	365176.5	310721.5	254322.0	205468.0	167832.5	123522.5	86144.0	72259.5	63598.5	53180.0	41342.0	30693.5	25375.0	19639.0	14509.0	11870.0	10282.5	9545.0	9550.0	9288.5	8116.0	7086.0	6618.5	6417.5	6339.0	6295.0	6302.5	6336.5	6418.0	6553.5	7008.0	8054.0	9356.0	10862.5	13376.5	17913.0	28647.0	79886.0
15-154_R1_001_val_1_val_1	4596.0	2933.0	957.5	656.5	677.5	692.0	749.0	899.0	1080.0	1219.5	1486.0	2130.0	9030.5	13587.5	22282.5	56658.0	149732.5	190339.5	135644.0	137469.0	202435.5	347146.5	432239.0	370171.5	367834.5	484224.5	554799.5	571028.5	757792.0	938471.0	1216243.0	1407783.5	1392808.5	1507547.0	1743233.0	1772197.5	1585746.0	1472074.0	1468611.5	1464069.0	1484384.0	1589351.0	1470761.0	1262340.5	1173001.5	1161720.5	1187584.0	1272600.5	1295734.0	1251596.5	1258923.5	1291311.5	1309060.0	1334824.0	1332257.0	1290184.5	1236244.0	1148759.0	1028666.0	897296.5	783480.5	677117.0	593095.0	496463.5	382688.5	307562.5	248338.0	188723.5	144583.5	111015.5	83850.0	63474.0	48642.0	37401.5	30546.0	24436.5	16162.0	9471.5	5222.0	3763.0	3176.0	2843.0	3160.0	1993.5	395.0	149.5	98.5	67.5	58.0	52.0	53.0	50.5	44.5	48.5	43.0	39.0	65.5	149.0	541.0	637.5	222.5
