Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150
25-051_R2_001_val_2 - Adapter 1	0.7703431052963149	0.7221952746056314	0.8797003350324255	0.9544783770577366	1.4696124589701607	1.641506921214875	1.9474822172782251	3.4494860867385313	13.298245614035087	577.8557114228457	190.04008016032066	198.81763527054107	193.22645290581164	322.3246492985972	413.8877755511022	595.6312625250501	407.5551102204409	215.99198396793588	205.97194388777555	183.30661322645292	160.90180360721445	213.6673346693387	179.15831663326654	187.87575150300603	187.83567134268537	338.21643286573146	206.45290581162325	301.6633266533066	307.13426853707415	258.47695390781564	182.4248496993988	192.10420841683367	188.6372745490982	194.50901803607215	192.10420841683367	180.0	192.52505010020042	164.88977955911824	188.3567134268537	188.55711422845692	251.0821643286573	198.25651302605212	187.6753507014028	185.2304609218437	198.27655310621242	176.4128256513026	200.4809619238477	172.66533066132266	171.88376753507015	158.41683366733469	215.59118236472946	166.91382765531063	195.67134268537075	177.21442885771543	190.08016032064128	189.1382765531062	201.4428857715431	167.81563126252505	158.01603206412827	158.3366733466934	172.70541082164328	166.05210420841684	198.11623246492985	176.61322645290582	165.37074148296594	163.52705410821645	188.49699398797597	176.1122244488978	163.08617234468937	167.43486973947896	194.52905811623248	157.53507014028057	154.62925851703406	205.51102204408818	219.67935871743487	170.88176352705412	166.37274549098197	169.53907815631263	199.67935871743487	144.76953907815633	163.22645290581164	164.34869739478958	160.4809619238477	190.04008016032066	207.01402805611224	213.2865731462926	257.6553106212425	164.6492985971944	225.15030060120242	168.77755511022045	407.63527054108215	230.34068136272546	281.9639278557114	180.80160320641284	170.98196392785573	371.7034068136273	450.6012024048096	319.19839679358716	387.3547094188377	265.19038076152304	156.4128256513026	203.56713426853707	171.58316633266534	217.2745490981964	134.68937875751504	267.71543086172346	134.8496993987976	155.4308617234469	155.19038076152304	149.07815631262525	133.84769539078155	174.48897795591182	130.6012024048096	134.1683366733467	132.38476953907815	140.0	129.6192384769539	133.7074148296593	127.71543086172345	160.4809619238477	130.72144288577155	139.45891783567134	147.23446893787576	187.65531062124248	118.45691382765531	187.83567134268537	206.13226452905812	133.84769539078155	132.18436873747495	281.10220440881767	120.32064128256513	131.1623246492986	135.15030060120242	126.27254509018036	183.54709418837675	120.56112224448898	128.43687374749499	194.12825651302606	136.0320641282565	125.35070140280561	131.40280561122245	115.29058116232466	99.63927855711424	113.56713426853707	112.94589178356713	98.85771543086173	85.27054108216433	105.5310621242485	155.49098196392785	304.8496993987976
25-052_R1_001_val_1 - Adapter 1	0.2724259280347996	0.3633120950489518	0.48550053823146677	0.6451368402406371	0.9731429311131853	1.0873712323540634	2.5818934975745353	6.782210595160236	29.53792502179599	224.73867595818817	265.1567944250871	210.801393728223	204.73867595818817	341.9512195121951	291.9512195121951	663.1707317073171	190.7317073170732	214.52961672473867	254.70383275261324	223.13588850174216	258.0487804878049	237.35191637630663	461.7770034843206	185.26132404181186	321.3937282229965	381.2891986062718	501.91637630662024	471.35888501742164	272.47386759581883	319.7560975609756	206.16724738675958	2166.6550522648085	189.89547038327527	1626.3414634146343	990.3832752613241	355.4703832752613	465.6445993031359	227.21254355400697	189.1637630662021	464.66898954703834	406.411149825784	188.22299651567945	172.54355400696863	199.33797909407667	176.4808362369338	195.1567944250871	187.45644599303137	162.75261324041813	193.2404181184669	304.5296167247387	162.57839721254356	214.49477351916377	235.9233449477352	190.97560975609755	290.03484320557493	170.2787456445993	204.70383275261324	294.8432055749129	306.06271777003485	242.1951219512195	193.205574912892	255.67944250871082	207.73519163763066	252.4390243902439	239.86062717770037	254.70383275261324	263.7979094076655	324.5644599303136	264.49477351916374	248.46689895470385	328.18815331010455	336.89895470383277	315.22648083623693	198.01393728222996	210.17421602787456	279.86062717770034	309.3379790940767	315.9581881533101	235.01742160278746	325.609756097561	494.91289198606273	228.0487804878049	371.74216027874564	259.65156794425087	174.45993031358884	351.3937282229965	286.5853658536585	332.64808362369337	215.609756097561	236.27177700348432	276.89895470383277	268.74564459930315	337.0034843205575	306.7247386759582	431.5679442508711	288.98954703832754	209.79094076655053	263.13588850174216	213.72822299651568	193.27526132404182	203.34494773519165	182.02090592334494	290.0	277.42160278745644	273.93728222996515	323.93728222996515	372.6132404181185	427.8397212543554	244.808362369338	250.2439024390244	233.44947735191639	214.00696864111498	371.49825783972125	543.5888501742161	225.3310104529617	393.9024390243903	238.3275261324042	743.7979094076655	298.25783972125436	310.801393728223	585.7491289198606	180.2787456445993	224.21602787456447	217.8397212543554	256.2717770034843	185.01742160278746	212.1951219512195	245.1219512195122	286.3414634146342	336.0278745644599	1935.1219512195123	764.0766550522649	256.06271777003485	630.8710801393728	354.0418118466899	268.1533101045296	218.85017421602788	184.6341463414634	195.78397212543555	239.93031358885017	267.52613240418117	422.6132404181185	4006.6202090592337	314.91289198606273	3271.6724738675957	434.0418118466899	131.9163763066202	1088.1881533101046	301.8466898954704	209.02439024390245
25-052_R2_001_val_2 - Adapter 1	0.8446733247086068	0.9588190120046056	1.4825828467675453	1.8209937524271513	2.832937040544499	2.9979015642884392	2.38131574644356	4.314366688467408	17.445510026155187	941.1149825783972	212.6480836236934	258.2926829268293	281.1498257839721	350.3135888501742	474.2508710801394	891.0104529616725	460.9756097560976	254.0418118466899	270.7317073170732	244.25087108013938	171.84668989547038	233.2404181184669	221.53310104529618	205.50522648083623	223.79790940766551	632.8919860627178	242.36933797909407	366.06271777003485	369.65156794425087	393.62369337979095	174.8432055749129	187.73519163763066	239.9651567944251	247.70034843205576	247.5261324041812	225.9233449477352	305.81881533101046	162.85714285714286	282.26480836236937	211.3588850174216	364.5644599303136	272.89198606271776	216.62020905923345	254.94773519163763	318.25783972125436	231.70731707317074	384.2160278745645	214.8780487804878	221.6376306620209	196.16724738675958	276.4808362369338	204.49477351916377	225.0871080139373	219.93031358885017	210.90592334494775	261.219512195122	239.4425087108014	195.54006968641116	168.64111498257842	199.05923344947735	247.49128919860627	211.0452961672474	289.58188153310107	253.34494773519165	220.90592334494775	209.7212543554007	254.42508710801394	223.58885017421602	195.50522648083623	224.00696864111498	290.4878048780488	216.4808362369338	195.29616724738676	248.67595818815332	305.33101045296166	223.205574912892	219.61672473867597	267.52613240418117	360.06968641114986	159.05923344947735	196.82926829268294	229.86062717770037	164.42508710801394	260.87108013937285	292.64808362369337	284.49477351916374	488.3623693379791	227.8397212543554	333.4146341463415	170.2787456445993	745.5400696864111	351.3937282229965	411.8118466898955	218.25783972125436	204.42508710801394	651.7421602787457	756.1672473867596	508.74564459930315	691.8118466898954	480.03484320557493	191.9163763066202	415.1219512195122	265.6445993031359	365.4355400696864	176.41114982578398	490.4878048780488	192.9616724738676	226.82926829268294	242.09059233449477	231.56794425087108	161.28919860627178	315.50522648083626	166.68989547038328	209.2334494773519	195.05226480836237	179.198606271777	187.73519163763066	226.02787456445995	170.31358885017423	380.6620209059233	196.794425087108	194.14634146341464	249.93031358885017	370.69686411149826	159.26829268292684	355.50522648083626	446.3414634146342	303.31010452961675	216.41114982578398	741.7770034843206	173.13588850174216	189.65156794425087	199.2334494773519	180.34843205574913	376.3414634146342	186.82926829268294	206.86411149825784	342.4390243902439	221.8815331010453	241.98606271777004	290.5226480836237	269.82578397212546	156.41114982578398	207.10801393728224	214.45993031358884	223.58885017421602	181.25435540069688	264.3205574912892	522.0209059233449	1356.2020905923346
25-053_R1_001_val_1 - Adapter 1	0.28149680412702804	0.35780054319207966	0.47823140118118895	0.6377564571165506	0.7642854541113049	0.8891640967112666	1.9562261218675128	2.971117730863878	13.1139896373057	122.9192546583851	190.39337474120083	147.88819875776397	144.67908902691514	272.33954451345755	198.36438923395445	428.1366459627329	145.25879917184267	182.11180124223603	204.38923395445136	184.6583850931677	225.92132505175985	222.83643892339546	423.14699792960664	155.52795031055902	270.9937888198758	349.6894409937888	479.39958592132507	340.78674948240166	306.97722567287786	267.888198757764	154.120082815735	2338.178053830228	175.19668737060042	1607.1428571428573	911.7184265010352	386.3146997929607	420.91097308488617	243.3954451345756	189.4409937888199	504.7412008281574	718.0952380952382	141.90476190476193	137.76397515527952	191.6977225672878	150.64182194616978	207.28778467908904	194.43064182194618	125.23809523809524	165.19668737060042	351.49068322981367	131.42857142857144	197.97101449275362	262.67080745341616	184.472049689441	312.7536231884058	144.80331262939958	207.66045548654245	310.9937888198758	241.30434782608697	239.93788819875778	187.41200828157352	303.14699792960664	207.59834368530022	266.31469979296065	235.54865424430642	216.1904761904762	222.4223602484472	252.9192546583851	262.29813664596276	211.20082815734992	266.79089026915113	366.5010351966874	360.8695652173913	166.66666666666669	176.23188405797103	237.0186335403727	203.7888198757764	249.0890269151139	194.86542443064184	258.3850931677019	444.2650103519669	195.8385093167702	320.8281573498965	230.3105590062112	149.66873706004142	349.87577639751555	283.4368530020704	317.6397515527951	176.0248447204969	234.0993788819876	309.6894409937888	223.14699792960664	321.656314699793	281.8219461697723	523.0020703933748	313.7888198757764	176.33540372670808	252.9192546583851	181.82194616977227	164.38923395445136	186.95652173913044	166.50103519668738	237.34989648033127	278.32298136645966	285.73498964803315	315.0103519668737	428.0331262939959	415.3209109730849	206.10766045548655	242.9192546583851	244.7826086956522	195.17598343685302	332.13250517598345	680.6625258799172	233.2505175983437	486.58385093167703	219.17184265010354	1254.4513457556936	263.6231884057971	426.0869565217392	619.6894409937888	197.0186335403727	202.5879917184265	200.8281573498965	262.5465838509317	159.23395445134577	150.47619047619048	212.29813664596276	206.8737060041408	316.10766045548655	837.3498964803313	760.2277432712216	206.33540372670808	766.6873706004142	277.5776397515528	253.08488612836442	165.5072463768116	151.32505175983437	164.18219461697723	190.6832298136646	209.00621118012424	292.6915113871636	1880.1242236024846	206.60455486542443	1419.937888198758	246.79089026915116	88.48861283643893	433.10559006211184	68.19875776397517	102.58799171842651
25-053_R2_001_val_2 - Adapter 1	0.7944249108379858	0.8733963682685221	1.3632352693808691	1.710026078884198	2.526701121467337	2.8908153436455324	1.9873081655118825	4.968268359020852	12.61658031088083	859.5238095238095	181.44927536231884	211.8633540372671	303.0848861283644	310.74534161490686	473.27122153209115	993.9958592132506	428.3436853002071	290.68322981366464	280.51759834368534	265.09316770186336	171.1594202898551	251.1594202898551	215.3209109730849	215.25879917184267	206.48033126293998	531.6977225672878	328.1159420289855	311.8840579710145	351.80124223602485	324.9896480331263	170.60041407867496	182.13250517598345	233.416149068323	227.51552795031057	236.1904761904762	205.63146997929607	184.9689440993789	156.7287784679089	434.472049689441	205.23809523809524	555.0310559006211	273.9751552795031	232.33954451345758	243.43685300207042	319.648033126294	257.82608695652175	272.3809523809524	177.3706004140787	201.90476190476193	148.9648033126294	227.49482401656317	209.648033126294	250.1449275362319	224.22360248447205	215.8592132505176	230.78674948240166	220.5175983436853	165.05175983436854	150.9937888198758	164.472049689441	246.81159420289856	199.33747412008282	295.6935817805383	262.7950310559006	219.83436853002073	203.064182194617	245.94202898550725	251.44927536231884	164.7826086956522	186.43892339544516	274.0786749482402	193.97515527950313	167.28778467908904	248.0952380952381	304.82401656314704	198.24016563146998	188.9648033126294	254.36853002070396	326.06625258799176	134.69979296066253	172.4223602484472	213.5817805383023	133.64389233954452	265.1552795031056	325.175983436853	297.72256728778467	479.1097308488613	218.81987577639754	332.62939958592136	159.8136645962733	757.3913043478261	343.20910973084887	427.4327122153209	201.94616977225675	184.6583850931677	678.6335403726708	892.5051759834369	538.7163561076604	685.5693581780539	459.19254658385097	155.38302277432715	355.36231884057975	203.4368530020704	339.50310559006215	139.56521739130434	498.42650103519674	160.57971014492753	207.34989648033127	230.53830227743273	226.39751552795033	141.63561076604555	241.44927536231884	139.1718426501035	149.23395445134577	155.34161490683232	137.49482401656314	163.2505175983437	187.84679089026918	128.50931677018633	316.31469979296065	167.84679089026915	161.78053830227745	215.1552795031056	297.9710144927536	121.0144927536232	289.4824016563147	359.648033126294	184.69979296066253	165.27950310559007	499.1511387163561	125.94202898550725	136.27329192546586	151.11801242236027	153.66459627329195	332.62939958592136	138.05383022774328	159.39958592132507	273.0848861283644	152.52587991718428	157.5569358178054	222.2153209109731	161.44927536231884	100.45548654244307	153.62318840579712	151.30434782608697	144.9689440993789	98.75776397515529	127.18426501035198	211.22153209109732	336.1904761904762
25-054_R1_001_val_1 - Adapter 1	0.2794644312168143	0.31247939639766337	0.41975957927329743	0.5435743962878792	0.7105163772953221	0.9031225503004965	1.9871962372615626	3.2283773190488634	17.83585990590695	146.52719665271968	219.79079497907952	165.35564853556485	186.52719665271968	298.2008368200837	232.71966527196653	371.40167364016736	176.63179916317992	197.32217573221757	214.85355648535565	212.55230125523013	259.97907949790795	227.13389121338915	372.4476987447699	171.17154811715483	243.8702928870293	338.22175732217573	388.7029288702929	295.2301255230126	285.5020920502092	270.62761506276155	180.1673640167364	1029.4142259414227	176.7364016736402	804.5188284518829	488.0753138075314	267.38493723849376	325.10460251046027	211.234309623431	182.7824267782427	297.071129707113	260.418410041841	171.5899581589958	159.51882845188285	195.50209205020923	180.98326359832637	196.21338912133893	182.32217573221757	151.17154811715483	174.72803347280336	260.73221757322176	160.0	204.89539748953976	238.80753138075315	188.744769874477	268.0334728033473	163.51464435146445	216.46443514644352	287.59414225941424	262.8451882845188	211.9037656903766	191.255230125523	217.59414225941424	213.80753138075315	214.22594142259416	228.30543933054395	232.6569037656904	235.50209205020923	297.92887029288704	251.79916317991632	210.5857740585774	278.38912133891216	339.7907949790795	299.5188284518829	191.9456066945607	198.17991631799165	254.35146443514645	225.16736401673643	238.80753138075315	232.80334728033475	279.76987447698747	454.7907949790795	227.9916317991632	307.1757322175732	240.87866108786613	185.10460251046027	326.02510460251045	265.02092050209205	326.06694560669456	209.72803347280336	242.46861924686195	266.7991631799163	250.18828451882845	299.35146443514645	288.326359832636	448.326359832636	281.6945606694561	223.97489539748955	280.54393305439334	212.9916317991632	179.6234309623431	213.1589958158996	180.418410041841	235.43933054393307	250.27196652719667	245.02092050209205	262.63598326359835	328.59832635983264	351.02510460251045	215.14644351464437	213.6610878661088	215.18828451882845	205.43933054393307	312.9916317991632	366.8619246861925	204.76987447698747	315.3765690376569	212.4058577405858	580.8995815899582	275.31380753138075	293.0753138075314	457.71966527196656	176.5899581589958	199.62343096234312	227.53138075313808	252.8242677824268	182.7824267782427	209.43514644351467	249.8744769874477	257.55230125523013	299.97907949790795	1134.8535564853557	607.9916317991632	230.0	468.76569037656907	287.63598326359835	221.04602510460253	228.0753138075314	180.96234309623432	189.07949790794981	220.7112970711297	274.7907949790795	359.6652719665272	1726.4016736401675	280.20920502092054	1754.2050209205022	351.2761506276151	166.27615062761507	810.397489539749	98.59832635983264	126.33891213389123
25-054_R2_001_val_2 - Adapter 1	0.7819580432428525	0.812317565916456	1.1374492722779976	1.477157259371273	2.100703269334803	2.5470342304677294	2.2628690880585314	3.669976482884766	15.886042864610559	707.468619246862	255.56485355648536	263.82845188284523	290.87866108786613	319.7489539748954	403.1171548117155	737.489539748954	381.8410041841004	259.0794979079498	291.71548117154816	256.1506276150628	204.05857740585776	212.9497907949791	230.10460251046027	194.3723849372385	229.0376569037657	429.7071129707113	251.65271966527197	318.34728033472805	317.1548117154812	275.02092050209205	188.09623430962344	196.63179916317992	217.9916317991632	216.00418410041843	224.18410041841005	209.01673640167365	290.62761506276155	180.79497907949792	243.0334728033473	187.7824267782427	313.01255230125525	241.234309623431	198.9958158995816	226.69456066945608	258.3682008368201	201.67364016736403	234.3723849372385	199.72803347280336	204.3723849372385	171.71548117154813	232.30125523012555	203.3682008368201	203.6610878661088	197.13389121338912	200.52301255230125	229.26778242677827	220.96234309623432	196.88284518828453	179.56066945606696	193.09623430962344	240.10460251046027	221.88284518828453	271.63179916317995	254.22594142259416	246.9037656903766	220.2092050209205	225.73221757322176	209.97907949790797	187.2803347280335	212.86610878661088	251.00418410041843	203.5355648535565	196.31799163179917	229.64435146443515	221.7782426778243	198.76569037656904	191.46443514644352	273.01255230125525	325.7531380753138	162.15481171548117	194.30962343096235	214.39330543933056	164.81171548117155	221.02510460251048	241.88284518828453	247.7824267782427	387.0292887029289	236.04602510460253	252.46861924686195	168.17991631799165	425.7531380753138	257.4267782426778	296.3598326359833	207.86610878661088	190.46025104602512	406.4644351464435	504.49790794979083	339.49790794979083	408.2008368200837	354.6234309623431	173.09623430962344	307.6569037656904	208.68200836820085	248.22175732217573	168.51464435146445	311.8619246861925	167.7824267782427	225.2510460251046	220.96234309623432	207.55230125523013	152.34309623430963	255.39748953974896	164.30962343096235	179.4979079497908	198.4937238493724	171.50627615062763	160.66945606694563	205.7112970711297	154.47698744769875	293.8075313807532	161.7364016736402	189.60251046025107	200.0	282.9916317991632	153.26359832635984	243.01255230125525	290.0418410041841	225.0	168.47280334728035	339.2468619246862	153.8284518828452	167.30125523012552	154.05857740585776	169.51882845188285	235.89958158995816	171.38075313807533	167.51046025104603	259.7071129707113	189.5397489539749	204.95815899581592	207.071129707113	192.19665271966528	124.3305439330544	166.5899581589958	175.48117154811717	162.34309623430963	112.42677824267783	135.43933054393307	269.64435146443515	347.67782426778246
25-055_R1_001_val_1 - Adapter 1	0.26548381385814	0.3548353959202474	0.4593903665623603	0.5781659109777125	0.7944951784916022	0.9229197266747557	1.745172167160519	2.8775802166360105	16.418642681929683	134.5751633986928	197.6797385620915	178.85620915032678	188.95424836601308	309.37908496732024	219.15032679738562	513.9869281045751	167.71241830065358	199.37908496732024	243.13725490196077	215.68627450980392	242.2222222222222	252.2549019607843	430.06535947712416	171.40522875816993	265.88235294117646	380.8496732026144	466.37254901960785	357.156862745098	332.58169934640523	290.45751633986924	183.33333333333331	1708.1045751633985	186.11111111111111	1272.4836601307188	743.8562091503268	313.92156862745094	301.73202614379085	219.5424836601307	174.6078431372549	372.71241830065355	318.1045751633987	163.4313725490196	161.078431372549	181.47058823529412	165.359477124183	184.67320261437908	175.75163398692808	142.15686274509804	174.640522875817	271.9281045751634	155.62091503267973	251.1111111111111	249.34640522875816	189.5424836601307	327.41830065359477	170.6535947712418	196.69934640522874	242.94117647058823	264.3137254901961	224.80392156862743	180.4248366013072	254.80392156862743	199.05228758169935	229.73856209150327	233.69281045751632	240.09803921568627	253.79084967320262	311.4705882352941	259.9019607843137	253.56209150326796	321.33986928104576	258.2352941176471	329.1830065359477	172.58169934640523	194.67320261437908	235.45751633986927	246.66666666666666	268.1045751633987	235.88235294117646	313.4967320261438	546.9607843137254	228.72549019607843	334.5424836601307	214.1176470588235	157.3202614379085	323.2352941176471	290.06535947712416	341.7647058823529	202.58169934640523	244.6078431372549	277.58169934640523	253.0392156862745	347.516339869281	291.9281045751634	449.8039215686274	290.88235294117646	193.62745098039215	294.6732026143791	221.04575163398692	189.15032679738562	212.90849673202612	180.98039215686273	251.47058823529412	278.1372549019608	307.2549019607843	314.47712418300654	384.3137254901961	361.3071895424836	226.73202614379085	236.73202614379085	234.50980392156862	221.1437908496732	345.3921568627451	493.7908496732026	214.2156862745098	378.3986928104575	219.80392156862743	662.2549019607843	284.0849673202614	322.54901960784315	530.3921568627451	187.3202614379085	213.92156862745097	208.66013071895424	255.91503267973854	189.01960784313724	197.41830065359477	242.45098039215685	304.1503267973856	369.5098039215686	1997.2875816993462	812.4509803921568	228.16993464052285	703.2352941176471	308.88888888888886	281.63398692810455	207.84313725490196	197.45098039215685	201.69934640522874	238.72549019607843	283.52941176470586	393.52941176470586	3178.3986928104573	327.7450980392157	2738.529411764706	400.91503267973854	143.85620915032678	893.1372549019608	316.4052287581699	191.8627450980392
25-055_R2_001_val_2 - Adapter 1	0.8527571717132812	0.9685390075465292	1.4675885273644549	1.8196324797241203	2.839453349511463	2.9787342742192986	2.400122611627669	4.57796852646638	17.563368765331152	826.078431372549	195.49019607843135	214.1830065359477	306.14379084967317	284.34640522875816	409.01960784313724	777.8431372549019	340.45751633986924	249.15032679738562	255.62091503267973	258.9542483660131	181.5359477124183	231.30718954248366	241.20915032679738	209.6078431372549	220.7843137254902	535.4248366013072	213.16993464052285	282.32026143790847	332.81045751633985	324.5098039215686	173.16993464052285	193.56209150326796	224.37908496732024	235.88235294117646	233.66013071895424	202.15686274509804	307.1895424836601	170.32679738562092	232.81045751633985	183.36601307189542	284.34640522875816	249.9346405228758	185.19607843137254	222.58169934640523	259.70588235294116	192.58169934640523	261.33986928104576	187.2222222222222	183.8235294117647	169.47712418300654	209.6078431372549	173.0392156862745	200.03267973856208	196.04575163398692	182.2875816993464	209.5751633986928	201.63398692810458	174.47712418300654	159.41176470588235	180.55555555555554	230.2941176470588	222.38562091503266	255.7843137254902	226.76470588235293	188.59477124183005	205.4248366013072	237.35294117647058	245.6535947712418	194.9346405228758	210.45751633986927	254.73856209150327	196.47058823529412	188.07189542483658	231.797385620915	260.2941176470588	205.3267973856209	217.90849673202612	283.4313725490196	342.05882352941177	150.09803921568627	184.50980392156862	237.38562091503266	146.8954248366013	246.8627450980392	316.69934640522877	265.7516339869281	406.8300653594771	224.6078431372549	314.11764705882354	183.95424836601308	599.3790849673202	291.5359477124183	345.16339869281046	200.26143790849673	187.71241830065358	543.4313725490196	720.032679738562	458.0392156862745	575.6209150326797	398.52941176470586	165.62091503267973	343.0392156862745	218.23529411764704	303.92156862745094	163.20261437908496	380.359477124183	168.0392156862745	217.12418300653593	214.9346405228758	218.92156862745097	147.81045751633985	286.73202614379085	158.00653594771242	175.718954248366	188.30065359477123	167.45098039215685	164.44444444444443	209.2483660130719	154.9673202614379	334.44444444444446	173.20261437908496	192.05882352941177	232.2875816993464	338.62745098039215	147.94117647058823	293.2352941176471	345.2287581699346	248.30065359477123	186.79738562091504	534.2483660130719	153.69281045751634	175.06535947712416	179.9673202614379	167.35294117647058	307.58169934640523	178.88888888888889	191.11111111111111	347.35294117647055	202.81045751633985	229.50980392156862	246.76470588235293	235.75163398692808	131.83006535947712	181.8627450980392	220.2941176470588	205.03267973856208	157.51633986928104	212.18954248366012	399.11764705882354	944.6732026143791
25-056_R1_001_val_1 - Adapter 1	0.27636791185760734	0.34141072066849004	0.45173395335330296	0.5726433965622841	0.9282798446782384	0.8003861935795318	1.6171856142891625	2.9484456458775825	13.567567567567568	123.8888888888889	187.7777777777778	139.62962962962965	147.65432098765433	272.5617283950617	206.88271604938274	391.6358024691358	140.98765432098767	170.0	203.85802469135803	183.67283950617283	262.5617283950617	259.7530864197531	429.5987654320988	161.23456790123458	254.07407407407408	397.4382716049383	418.9814814814815	339.0740740740741	258.7962962962963	276.85185185185185	177.22222222222223	2386.9135802469136	171.85185185185185	2144.2592592592596	1209.29012345679	465.83333333333337	718.8888888888889	303.14814814814815	187.46913580246914	576.4506172839507	754.4135802469136	145.4320987654321	146.97530864197532	177.96296296296296	143.1172839506173	219.320987654321	172.12962962962965	133.0246913580247	160.70987654320987	342.962962962963	143.179012345679	206.17283950617283	253.179012345679	193.20987654320987	281.97530864197535	159.78395061728395	210.06172839506175	295.7098765432099	244.2283950617284	228.05555555555557	183.33333333333334	243.0246913580247	188.70370370370372	228.08641975308643	206.26543209876544	197.65432098765433	202.56172839506175	234.10493827160494	262.0679012345679	218.95061728395063	293.7962962962963	306.54320987654324	283.5493827160494	168.42592592592592	166.45061728395063	226.60493827160494	233.51851851851853	256.2962962962963	193.33333333333334	254.04320987654322	378.0555555555556	197.00617283950618	301.7592592592593	253.95061728395063	164.90740740740742	316.41975308641975	245.6172839506173	276.94444444444446	171.35802469135803	223.24074074074076	301.88271604938274	216.45061728395063	294.7530864197531	273.3641975308642	467.6851851851852	262.0679012345679	185.8641975308642	228.39506172839506	186.4814814814815	176.45061728395063	179.04320987654322	164.47530864197532	219.8456790123457	247.90123456790124	225.1851851851852	271.3888888888889	358.4567901234568	423.4259259259259	223.39506172839506	237.00617283950618	243.48765432098767	189.44444444444446	313.641975308642	651.0802469135803	258.3641975308642	426.141975308642	216.97530864197532	1493.0246913580247	278.8271604938272	418.7654320987655	640.030864197531	209.38271604938274	211.51234567901236	210.40123456790124	257.71604938271605	175.03086419753086	175.03086419753086	219.4135802469136	215.06172839506175	289.6604938271605	804.0740740740741	865.6481481481482	219.69135802469137	761.3888888888889	357.9938271604938	270.67901234567904	219.04320987654322	170.95679012345678	168.30246913580248	217.87037037037038	223.179012345679	263.58024691358025	1556.820987654321	202.96296296296296	1383.0246913580247	270.21604938271605	94.72222222222223	581.0493827160494	62.99382716049383	101.23456790123457
25-056_R2_001_val_2 - Adapter 1	0.7829407263416345	0.86146279253536	1.4364889672085241	1.5302270992423992	2.540512489402337	2.681510982379918	2.1404779145546704	5.510716354508593	16.44015444015444	905.3703703703704	220.4320987654321	263.95061728395063	308.7037037037037	328.58024691358025	452.71604938271605	1017.2530864197531	444.320987654321	304.47530864197535	292.9320987654321	283.8888888888889	181.7283950617284	255.2777777777778	215.2777777777778	219.93827160493828	229.4135802469136	496.141975308642	337.34567901234567	313.4259259259259	349.1358024691358	372.83950617283955	185.4320987654321	191.7283950617284	233.20987654320987	246.08024691358025	258.67283950617286	212.71604938271605	196.26543209876544	161.14197530864197	400.8024691358025	221.23456790123458	588.7037037037037	262.28395061728395	219.6604938271605	234.25925925925927	283.7654320987655	234.35185185185188	314.5061728395062	193.51851851851853	204.4135802469136	172.43827160493828	269.5987654320988	200.89506172839506	231.38888888888889	222.62345679012347	201.97530864197532	238.58024691358025	241.45061728395063	184.38271604938274	157.62345679012347	163.76543209876544	220.49382716049385	199.320987654321	329.9382716049383	258.2716049382716	222.87037037037038	222.12962962962965	246.38888888888889	222.00617283950618	178.39506172839506	212.53086419753086	284.10493827160496	198.70370370370372	193.76543209876544	291.7283950617284	344.81481481481484	235.30864197530866	222.6851851851852	229.87654320987656	367.2530864197531	154.01234567901236	199.50617283950618	231.17283950617286	146.41975308641975	244.72222222222223	293.4567901234568	308.05555555555554	503.8271604938272	223.85802469135803	343.8271604938272	174.78395061728395	944.2592592592594	413.51851851851853	478.91975308641975	234.01234567901236	191.79012345679013	699.4444444444445	798.5185185185186	502.5308641975309	685.1851851851852	490.9567901234568	173.58024691358025	376.6666666666667	249.8456790123457	370.1851851851852	167.77777777777777	517.5925925925926	197.87037037037038	218.61111111111111	245.30864197530866	231.35802469135803	145.98765432098767	226.66666666666669	151.2962962962963	171.32716049382717	195.21604938271605	160.58641975308643	192.5925925925926	209.7530864197531	144.29012345679013	334.1358024691358	184.04320987654322	188.64197530864197	216.35802469135803	331.6975308641975	142.99382716049382	347.6234567901235	433.2098765432099	204.81481481481484	196.85185185185185	593.395061728395	147.00617283950618	165.37037037037038	166.11111111111111	173.33333333333334	348.9814814814815	153.58024691358025	192.2530864197531	346.7901234567901	183.82716049382717	168.70370370370372	237.28395061728395	194.04320987654322	121.20370370370371	163.33333333333334	166.4814814814815	158.24074074074076	101.7283950617284	141.14197530864197	237.0987654320988	276.97530864197535
